,fecha,valordemanda,Año,Mes,Dia,DiaSemana
1806,2015-12-12,701968.1,2015,12,12,6
1807,2015-12-13,657019.38,2015,12,13,7
1808,2015-12-14,776425.68,2015,12,14,1
1809,2015-12-15,780963.44,2015,12,15,2
1810,2015-12-16,772292.24,2015,12,16,3
1811,2015-12-17,770585.86,2015,12,17,4
1812,2015-12-18,755427.25,2015,12,18,5
1813,2015-12-19,688717.0,2015,12,19,6
1814,2015-12-20,640402.41,2015,12,20,7
1815,2015-12-21,744705.5,2015,12,21,1
1816,2015-12-22,753394.5,2015,12,22,2
1817,2015-12-23,737145.72,2015,12,23,3
1818,2015-12-24,649621.95,2015,12,24,4
1819,2015-12-25,552928.57,2015,12,25,5
1820,2015-12-26,609671.37,2015,12,26,6
1821,2015-12-27,607423.49,2015,12,27,7
1822,2015-12-28,691856.43,2015,12,28,1
1823,2015-12-29,688847.58,2015,12,29,2
1824,2015-12-30,686469.67,2015,12,30,3
1825,2015-12-31,635232.32,2015,12,31,4
1826,2016-01-01,549334.25,2016,1,1,5
1827,2016-01-02,614370.92,2016,1,2,6
1828,2016-01-03,619728.03,2016,1,3,7
1829,2016-01-04,704966.61,2016,1,4,1
1830,2016-01-05,701386.91,2016,1,5,2
1831,2016-01-06,619994.07,2016,1,6,3
1832,2016-01-07,749294.85,2016,1,7,4
1833,2016-01-08,750160.28,2016,1,8,5
1834,2016-01-09,685100.34,2016,1,9,6
1835,2016-01-10,648714.62,2016,1,10,7
1836,2016-01-11,761504.75,2016,1,11,1
1837,2016-01-12,778891.31,2016,1,12,2
1838,2016-01-13,795087.71,2016,1,13,3
1839,2016-01-14,802427.4,2016,1,14,4
1840,2016-01-15,796846.21,2016,1,15,5
1841,2016-01-16,726141.03,2016,1,16,6
1842,2016-01-17,690103.08,2016,1,17,7
1843,2016-01-18,809652.28,2016,1,18,1
1844,2016-01-19,817453.12,2016,1,19,2
1845,2016-01-20,812592.74,2016,1,20,3
1846,2016-01-21,810913.59,2016,1,21,4
1847,2016-01-22,797248.91,2016,1,22,5
1848,2016-01-23,704774.45,2016,1,23,6
1849,2016-01-24,649539.39,2016,1,24,7
1850,2016-01-25,764530.82,2016,1,25,1
1851,2016-01-26,783129.13,2016,1,26,2
1852,2016-01-27,782454.4,2016,1,27,3
1853,2016-01-28,781220.29,2016,1,28,4
1854,2016-01-29,776149.05,2016,1,29,5
1855,2016-01-30,701070.74,2016,1,30,6
1856,2016-01-31,648243.32,2016,1,31,7
1857,2016-02-01,755604.83,2016,2,1,1
1858,2016-02-02,771162.16,2016,2,2,2
1859,2016-02-03,774920.76,2016,2,3,3
1860,2016-02-04,779636.34,2016,2,4,4
1861,2016-02-05,778440.4,2016,2,5,5
1862,2016-02-06,708475.87,2016,2,6,6
1863,2016-02-07,654892.27,2016,2,7,7
1864,2016-02-08,764576.9,2016,2,8,1
1865,2016-02-09,776296.4,2016,2,9,2
1866,2016-02-10,779057.22,2016,2,10,3
1867,2016-02-11,770145.27,2016,2,11,4
1868,2016-02-12,772155.47,2016,2,12,5
1869,2016-02-13,694719.83,2016,2,13,6
1870,2016-02-14,648984.26,2016,2,14,7
1871,2016-02-15,783874.49,2016,2,15,1
1872,2016-02-16,804822.88,2016,2,16,2
1873,2016-02-17,819617.78,2016,2,17,3
1874,2016-02-18,823891.32,2016,2,18,4
1875,2016-02-19,809709.55,2016,2,19,5
1876,2016-02-20,719890.58,2016,2,20,6
1877,2016-02-21,661995.39,2016,2,21,7
1878,2016-02-22,769236.13,2016,2,22,1
1879,2016-02-23,775844.29,2016,2,23,2
1880,2016-02-24,782909.85,2016,2,24,3
1881,2016-02-25,773022.65,2016,2,25,4
1882,2016-02-26,787433.87,2016,2,26,5
1883,2016-02-27,730652.05,2016,2,27,6
1884,2016-02-28,671872.85,2016,2,28,7
1885,2016-02-29,766564.79,2016,2,29,1
1886,2016-03-01,782435.27,2016,3,1,2
1887,2016-03-02,780440.75,2016,3,2,3
1888,2016-03-03,776053.07,2016,3,3,4
1889,2016-03-04,776287.28,2016,3,4,5
1890,2016-03-05,701814.84,2016,3,5,6
1891,2016-03-06,657322.15,2016,3,6,7
1892,2016-03-07,797057.2,2016,3,7,1
1893,2016-03-08,800620.96,2016,3,8,2
1894,2016-03-09,813456.13,2016,3,9,3
1895,2016-03-10,806943.77,2016,3,10,4
1896,2016-03-11,790478.93,2016,3,11,5
1897,2016-03-12,707083.57,2016,3,12,6
1898,2016-03-13,655003.48,2016,3,13,7
1899,2016-03-14,780217.24,2016,3,14,1
1900,2016-03-15,792756.1,2016,3,15,2
1901,2016-03-16,788127.68,2016,3,16,3
1902,2016-03-17,785951.92,2016,3,17,4
1903,2016-03-18,776984.92,2016,3,18,5
1904,2016-03-19,695003.0,2016,3,19,6
1905,2016-03-20,644667.7,2016,3,20,7
1906,2016-03-21,758215.41,2016,3,21,1
1907,2016-03-22,758874.66,2016,3,22,2
1908,2016-03-23,742133.99,2016,3,23,3
1909,2016-03-24,645171.74,2016,3,24,4
1910,2016-03-25,601008.22,2016,3,25,5
1911,2016-03-26,622066.48,2016,3,26,6
1912,2016-03-27,563666.75,2016,3,27,7
1913,2016-03-28,652080.33,2016,3,28,1
1914,2016-03-29,717409.35,2016,3,29,2
1915,2016-03-30,722449.3,2016,3,30,3
1916,2016-03-31,737927.17,2016,3,31,4
1917,2016-04-01,741458.89,2016,4,1,5
1918,2016-04-02,672655.24,2016,4,2,6
1919,2016-04-03,629069.4,2016,4,3,7
1920,2016-04-04,744085.31,2016,4,4,1
1921,2016-04-05,760497.38,2016,4,5,2
1922,2016-04-06,745920.41,2016,4,6,3
1923,2016-04-07,738810.26,2016,4,7,4
1924,2016-04-08,741091.85,2016,4,8,5
1925,2016-04-09,663840.19,2016,4,9,6
1926,2016-04-10,618589.05,2016,4,10,7
1927,2016-04-11,733820.47,2016,4,11,1
1928,2016-04-12,749723.75,2016,4,12,2
1929,2016-04-13,737981.09,2016,4,13,3
1930,2016-04-14,734656.04,2016,4,14,4
1931,2016-04-15,725628.05,2016,4,15,5
1932,2016-04-16,656666.19,2016,4,16,6
1933,2016-04-17,600865.51,2016,4,17,7
1934,2016-04-18,708728.64,2016,4,18,1
1935,2016-04-19,730879.62,2016,4,19,2
1936,2016-04-20,734992.04,2016,4,20,3
1937,2016-04-21,725975.42,2016,4,21,4
1938,2016-04-22,718425.77,2016,4,22,5
1939,2016-04-23,639355.87,2016,4,23,6
1940,2016-04-24,588258.41,2016,4,24,7
1941,2016-04-25,696704.8,2016,4,25,1
1942,2016-04-26,710869.66,2016,4,26,2
1943,2016-04-27,717645.54,2016,4,27,3
1944,2016-04-28,717950.89,2016,4,28,4
1945,2016-04-29,713568.97,2016,4,29,5
1946,2016-04-30,637483.11,2016,4,30,6
1947,2016-05-01,563400.99,2016,5,1,7
1948,2016-05-02,643269.67,2016,5,2,1
1949,2016-05-03,700908.9,2016,5,3,2
1950,2016-05-04,706336.72,2016,5,4,3
1951,2016-05-05,709504.36,2016,5,5,4
1952,2016-05-06,710229.09,2016,5,6,5
1953,2016-05-07,639234.36,2016,5,7,6
1954,2016-05-08,593675.13,2016,5,8,7
1955,2016-05-09,705132.32,2016,5,9,1
1956,2016-05-10,720107.98,2016,5,10,2
1957,2016-05-11,718238.09,2016,5,11,3
1958,2016-05-12,717601.26,2016,5,12,4
1959,2016-05-13,711552.09,2016,5,13,5
1960,2016-05-14,635350.36,2016,5,14,6
1961,2016-05-15,579221.14,2016,5,15,7
1962,2016-05-16,650838.59,2016,5,16,1
1963,2016-05-17,692297.23,2016,5,17,2
1964,2016-05-18,707385.95,2016,5,18,3
1965,2016-05-19,706583.41,2016,5,19,4
1966,2016-05-20,707601.69,2016,5,20,5
1967,2016-05-21,641344.71,2016,5,21,6
1968,2016-05-22,589691.24,2016,5,22,7
1969,2016-05-23,688905.12,2016,5,23,1
1970,2016-05-24,706604.31,2016,5,24,2
1971,2016-05-25,712517.1,2016,5,25,3
1972,2016-05-26,709833.5,2016,5,26,4
1973,2016-05-27,709426.09,2016,5,27,5
1974,2016-05-28,641484.12,2016,5,28,6
1975,2016-05-29,584034.92,2016,5,29,7
1976,2016-05-30,687161.19,2016,5,30,1
1977,2016-05-31,704587.28,2016,5,31,2
1978,2016-06-01,709821.21,2016,6,1,3
1979,2016-06-02,714223.82,2016,6,2,4
1980,2016-06-03,716319.97,2016,6,3,5
1981,2016-06-04,646944.4,2016,6,4,6
1982,2016-06-05,597053.3,2016,6,5,7
1983,2016-06-06,713229.24,2016,6,6,1
1984,2016-06-07,742877.04,2016,6,7,2
1985,2016-06-08,757700.19,2016,6,8,3
1986,2016-06-09,768283.21,2016,6,9,4
1987,2016-06-10,757204.21,2016,6,10,5
1988,2016-06-11,673474.39,2016,6,11,6
1989,2016-06-12,618100.69,2016,6,12,7
1990,2016-06-13,757302.95,2016,6,13,1
1991,2016-06-14,769256.56,2016,6,14,2
1992,2016-06-15,756149.22,2016,6,15,3
1993,2016-06-16,719361.64,2016,6,16,4
1994,2016-06-17,713638.42,2016,6,17,5
1995,2016-06-18,653385.42,2016,6,18,6
1996,2016-06-19,601705.71,2016,6,19,7
1997,2016-06-20,717719.77,2016,6,20,1
1998,2016-06-21,748639.04,2016,6,21,2
1999,2016-06-22,758119.97,2016,6,22,3
2000,2016-06-23,754454.31,2016,6,23,4
2001,2016-06-24,718649.23,2016,6,24,5
2002,2016-06-25,685908.78,2016,6,25,6
2003,2016-06-26,625080.91,2016,6,26,7
2004,2016-06-27,751353.71,2016,6,27,1
2005,2016-06-28,778861.47,2016,6,28,2
2006,2016-06-29,780388.23,2016,6,29,3
2007,2016-06-30,785078.65,2016,6,30,4
2008,2016-07-01,780837.64,2016,7,1,5
2009,2016-07-02,706129.92,2016,7,2,6
2010,2016-07-03,656564.1,2016,7,3,7
2011,2016-07-04,773366.89,2016,7,4,1
2012,2016-07-05,799505.67,2016,7,5,2
2013,2016-07-06,804016.1,2016,7,6,3
2014,2016-07-07,791608.63,2016,7,7,4
2015,2016-07-08,800680.76,2016,7,8,5
2016,2016-07-09,732130.49,2016,7,9,6
2017,2016-07-10,681645.65,2016,7,10,7
2018,2016-07-11,819684.19,2016,7,11,1
2019,2016-07-12,820246.74,2016,7,12,2
2020,2016-07-13,791222.12,2016,7,13,3
2021,2016-07-14,775029.95,2016,7,14,4
2022,2016-07-15,764830.79,2016,7,15,5
2023,2016-07-16,693162.53,2016,7,16,6
2024,2016-07-17,641482.39,2016,7,17,7
2025,2016-07-18,779960.41,2016,7,18,1
2026,2016-07-19,806888.32,2016,7,19,2
2027,2016-07-20,822375.66,2016,7,20,3
2028,2016-07-21,823543.18,2016,7,21,4
2029,2016-07-22,800629.93,2016,7,22,5
2030,2016-07-23,704385.14,2016,7,23,6
2031,2016-07-24,647520.06,2016,7,24,7
2032,2016-07-25,752032.2,2016,7,25,1
2033,2016-07-26,818352.4,2016,7,26,2
2034,2016-07-27,822449.75,2016,7,27,3
2035,2016-07-28,820121.77,2016,7,28,4
2036,2016-07-29,815377.91,2016,7,29,5
2037,2016-07-30,732718.3,2016,7,30,6
2038,2016-07-31,664770.94,2016,7,31,7
2039,2016-08-01,777384.6,2016,8,1,1
2040,2016-08-02,795394.43,2016,8,2,2
2041,2016-08-03,803662.63,2016,8,3,3
2042,2016-08-04,804104.37,2016,8,4,4
2043,2016-08-05,784604.62,2016,8,5,5
2044,2016-08-06,697986.2,2016,8,6,6
2045,2016-08-07,643890.72,2016,8,7,7
2046,2016-08-08,751791.1,2016,8,8,1
2047,2016-08-09,762030.92,2016,8,9,2
2048,2016-08-10,733011.75,2016,8,10,3
2049,2016-08-11,727538.22,2016,8,11,4
2050,2016-08-12,730091.0,2016,8,12,5
2051,2016-08-13,669486.78,2016,8,13,6
2052,2016-08-14,618083.97,2016,8,14,7
2053,2016-08-15,634293.63,2016,8,15,1
2054,2016-08-16,725863.75,2016,8,16,2
2055,2016-08-17,742268.85,2016,8,17,3
2056,2016-08-18,753826.94,2016,8,18,4
2057,2016-08-19,759782.42,2016,8,19,5
2058,2016-08-20,703791.58,2016,8,20,6
2059,2016-08-21,641309.8,2016,8,21,7
2060,2016-08-22,762760.62,2016,8,22,1
2061,2016-08-23,783001.23,2016,8,23,2
2062,2016-08-24,780686.4,2016,8,24,3
2063,2016-08-25,773709.22,2016,8,25,4
2064,2016-08-26,773725.15,2016,8,26,5
2065,2016-08-27,707641.55,2016,8,27,6
2066,2016-08-28,667416.36,2016,8,28,7
2067,2016-08-29,796215.29,2016,8,29,1
2068,2016-08-30,800502.56,2016,8,30,2
2069,2016-08-31,801022.91,2016,8,31,3
2070,2016-09-01,803389.65,2016,9,1,4
2071,2016-09-02,809913.74,2016,9,2,5
2072,2016-09-03,736925.65,2016,9,3,6
2073,2016-09-04,694795.32,2016,9,4,7
2074,2016-09-05,842846.51,2016,9,5,1
2075,2016-09-06,866776.89,2016,9,6,2
2076,2016-09-07,858146.01,2016,9,7,3
2077,2016-09-08,807734.77,2016,9,8,4
2078,2016-09-09,799280.14,2016,9,9,5
2079,2016-09-10,715186.71,2016,9,10,6
2080,2016-09-11,661045.08,2016,9,11,7
2081,2016-09-12,791191.53,2016,9,12,1
2082,2016-09-13,783754.97,2016,9,13,2
2083,2016-09-14,738149.67,2016,9,14,3
2084,2016-09-15,723970.41,2016,9,15,4
2085,2016-09-16,720649.98,2016,9,16,5
2086,2016-09-17,654478.97,2016,9,17,6
2087,2016-09-18,604760.49,2016,9,18,7
2088,2016-09-19,711885.03,2016,9,19,1
2089,2016-09-20,733659.07,2016,9,20,2
2090,2016-09-21,732473.38,2016,9,21,3
2091,2016-09-22,738113.75,2016,9,22,4
2092,2016-09-23,731463.8,2016,9,23,5
2093,2016-09-24,649254.9,2016,9,24,6
2094,2016-09-25,597556.41,2016,9,25,7
2095,2016-09-26,716854.25,2016,9,26,1
2096,2016-09-27,738751.34,2016,9,27,2
2097,2016-09-28,739398.37,2016,9,28,3
2098,2016-09-29,732205.83,2016,9,29,4
2099,2016-09-30,728244.71,2016,9,30,5
2100,2016-10-01,651121.15,2016,10,1,6
2101,2016-10-02,599357.53,2016,10,2,7
2102,2016-10-03,713722.32,2016,10,3,1
2103,2016-10-04,736563.21,2016,10,4,2
2104,2016-10-05,739209.62,2016,10,5,3
2105,2016-10-06,734532.62,2016,10,6,4
2106,2016-10-07,714661.24,2016,10,7,5
2107,2016-10-08,645857.15,2016,10,8,6
2108,2016-10-09,595450.28,2016,10,9,7
2109,2016-10-10,702192.05,2016,10,10,1
2110,2016-10-11,708551.98,2016,10,11,2
2111,2016-10-12,614952.4,2016,10,12,3
2112,2016-10-13,698269.32,2016,10,13,4
2113,2016-10-14,700725.5,2016,10,14,5
2114,2016-10-15,630819.62,2016,10,15,6
2115,2016-10-16,587220.74,2016,10,16,7
2116,2016-10-17,707123.68,2016,10,17,1
2117,2016-10-18,725283.95,2016,10,18,2
2118,2016-10-19,723832.96,2016,10,19,3
2119,2016-10-20,722614.73,2016,10,20,4
2120,2016-10-21,716440.75,2016,10,21,5
2121,2016-10-22,648315.22,2016,10,22,6
2122,2016-10-23,602822.43,2016,10,23,7
2123,2016-10-24,711498.93,2016,10,24,1
2124,2016-10-25,725039.13,2016,10,25,2
2125,2016-10-26,722845.86,2016,10,26,3
2126,2016-10-27,720293.62,2016,10,27,4
2127,2016-10-28,715101.76,2016,10,28,5
2128,2016-10-29,634760.63,2016,10,29,6
2129,2016-10-30,601760.47,2016,10,30,7
2130,2016-10-31,641173.28,2016,10,31,1
2131,2016-11-01,592700.95,2016,11,1,2
2132,2016-11-02,700034.86,2016,11,2,3
2133,2016-11-03,714618.9,2016,11,3,4
2134,2016-11-04,725239.8,2016,11,4,5
2135,2016-11-05,654135.05,2016,11,5,6
2136,2016-11-06,599781.05,2016,11,6,7
2137,2016-11-07,726988.5,2016,11,7,1
2138,2016-11-08,759834.87,2016,11,8,2
2139,2016-11-09,758837.18,2016,11,9,3
2140,2016-11-10,760570.15,2016,11,10,4
2141,2016-11-11,754886.37,2016,11,11,5
2142,2016-11-12,676028.35,2016,11,12,6
2143,2016-11-13,624556.82,2016,11,13,7
2144,2016-11-14,745517.29,2016,11,14,1
2145,2016-11-15,768876.71,2016,11,15,2
2146,2016-11-16,764875.13,2016,11,16,3
2147,2016-11-17,763284.77,2016,11,17,4
2148,2016-11-18,758921.43,2016,11,18,5
2149,2016-11-19,678258.74,2016,11,19,6
2150,2016-11-20,637187.68,2016,11,20,7
2151,2016-11-21,753839.72,2016,11,21,1
2152,2016-11-22,773927.37,2016,11,22,2
2153,2016-11-23,780114.33,2016,11,23,3
2154,2016-11-24,783884.25,2016,11,24,4
2155,2016-11-25,789820.77,2016,11,25,5
2156,2016-11-26,713319.31,2016,11,26,6
2157,2016-11-27,658685.06,2016,11,27,7
2158,2016-11-28,771003.8,2016,11,28,1
2159,2016-11-29,790572.45,2016,11,29,2
2160,2016-11-30,788671.9,2016,11,30,3
2161,2016-12-01,785876.62,2016,12,1,4
2162,2016-12-02,777112.04,2016,12,2,5
2163,2016-12-03,706542.52,2016,12,3,6
2164,2016-12-04,655254.74,2016,12,4,7
2165,2016-12-05,732588.14,2016,12,5,1
2166,2016-12-06,677358.02,2016,12,6,2
2167,2016-12-07,737830.56,2016,12,7,3
2168,2016-12-08,666087.21,2016,12,8,4
2169,2016-12-09,715348.61,2016,12,9,5
2170,2016-12-10,675950.2,2016,12,10,6
2171,2016-12-11,645628.37,2016,12,11,7
2172,2016-12-12,769010.84,2016,12,12,1
2173,2016-12-13,795442.14,2016,12,13,2
2174,2016-12-14,802700.25,2016,12,14,3
2175,2016-12-15,806790.24,2016,12,15,4
2176,2016-12-16,801241.44,2016,12,16,5
2177,2016-12-17,714042.42,2016,12,17,6
2178,2016-12-18,676308.34,2016,12,18,7
2179,2016-12-19,806323.25,2016,12,19,1
2180,2016-12-20,810406.69,2016,12,20,2
2181,2016-12-21,802393.78,2016,12,21,3
2182,2016-12-22,789108.62,2016,12,22,4
2183,2016-12-23,750541.42,2016,12,23,5
2184,2016-12-24,648853.89,2016,12,24,6
2185,2016-12-25,567295.7,2016,12,25,7
2186,2016-12-26,623100.61,2016,12,26,1
2187,2016-12-27,716949.53,2016,12,27,2
2188,2016-12-28,725000.59,2016,12,28,3
2189,2016-12-29,725599.16,2016,12,29,4
2190,2016-12-30,724521.68,2016,12,30,5
2191,2016-12-31,667164.6,2016,12,31,6
2192,2017-01-01,598777.49,2017,1,1,7
2193,2017-01-02,737399.95,2017,1,2,1
2194,2017-01-03,790181.98,2017,1,3,2
2195,2017-01-04,787400.02,2017,1,4,3
2196,2017-01-05,755093.9,2017,1,5,4
2197,2017-01-06,647771.64,2017,1,6,5
2198,2017-01-07,705200.67,2017,1,7,6
2199,2017-01-08,694080.26,2017,1,8,7
2200,2017-01-09,821910.33,2017,1,9,1
2201,2017-01-10,846224.73,2017,1,10,2
2202,2017-01-11,824245.64,2017,1,11,3
2203,2017-01-12,815386.87,2017,1,12,4
2204,2017-01-13,811110.24,2017,1,13,5
2205,2017-01-14,747715.59,2017,1,14,6
2206,2017-01-15,703889.66,2017,1,15,7
2207,2017-01-16,824373.11,2017,1,16,1
2208,2017-01-17,847797.77,2017,1,17,2
2209,2017-01-18,884984.52,2017,1,18,3
2210,2017-01-19,888001.93,2017,1,19,4
2211,2017-01-20,866315.68,2017,1,20,5
2212,2017-01-21,770045.77,2017,1,21,6
2213,2017-01-22,712918.73,2017,1,22,7
2214,2017-01-23,836812.56,2017,1,23,1
2215,2017-01-24,843533.48,2017,1,24,2
2216,2017-01-25,848770.0,2017,1,25,3
2217,2017-01-26,856403.66,2017,1,26,4
2218,2017-01-27,842428.08,2017,1,27,5
2219,2017-01-28,743673.98,2017,1,28,6
2220,2017-01-29,689587.65,2017,1,29,7
2221,2017-01-30,798149.71,2017,1,30,1
2222,2017-01-31,798037.78,2017,1,31,2
2223,2017-02-01,796445.51,2017,2,1,3
2224,2017-02-02,800036.21,2017,2,2,4
2225,2017-02-03,789355.65,2017,2,3,5
2226,2017-02-04,706102.12,2017,2,4,6
2227,2017-02-05,659565.88,2017,2,5,7
2228,2017-02-06,777153.62,2017,2,6,1
2229,2017-02-07,783937.83,2017,2,7,2
2230,2017-02-08,793018.6,2017,2,8,3
2231,2017-02-09,801543.88,2017,2,9,4
2232,2017-02-10,810352.77,2017,2,10,5
2233,2017-02-11,736084.84,2017,2,11,6
2234,2017-02-12,678862.77,2017,2,12,7
2235,2017-02-13,785841.8,2017,2,13,1
2236,2017-02-14,788796.95,2017,2,14,2
2237,2017-02-15,775997.16,2017,2,15,3
2238,2017-02-16,778586.43,2017,2,16,4
2239,2017-02-17,772198.02,2017,2,17,5
2240,2017-02-18,701068.72,2017,2,18,6
2241,2017-02-19,650002.87,2017,2,19,7
2242,2017-02-20,763104.06,2017,2,20,1
2243,2017-02-21,773555.68,2017,2,21,2
2244,2017-02-22,769927.66,2017,2,22,3
2245,2017-02-23,774783.05,2017,2,23,4
2246,2017-02-24,768733.49,2017,2,24,5
2247,2017-02-25,689257.51,2017,2,25,6
2248,2017-02-26,639555.82,2017,2,26,7
2249,2017-02-27,741530.72,2017,2,27,1
2250,2017-02-28,746053.57,2017,2,28,2
2251,2017-03-01,759946.77,2017,3,1,3
2252,2017-03-02,763569.9,2017,3,2,4
2253,2017-03-03,774329.75,2017,3,3,5
2254,2017-03-04,706427.59,2017,3,4,6
2255,2017-03-05,650806.97,2017,3,5,7
2256,2017-03-06,742278.68,2017,3,6,1
2257,2017-03-07,750454.9,2017,3,7,2
2258,2017-03-08,738763.45,2017,3,8,3
2259,2017-03-09,733773.19,2017,3,9,4
2260,2017-03-10,722061.34,2017,3,10,5
2261,2017-03-11,646815.72,2017,3,11,6
2262,2017-03-12,603914.04,2017,3,12,7
2263,2017-03-13,738362.39,2017,3,13,1
2264,2017-03-14,751881.09,2017,3,14,2
2265,2017-03-15,737002.08,2017,3,15,3
2266,2017-03-16,733165.21,2017,3,16,4
2267,2017-03-17,725396.33,2017,3,17,5
2268,2017-03-18,647495.7,2017,3,18,6
2269,2017-03-19,596769.47,2017,3,19,7
2270,2017-03-20,696202.9,2017,3,20,1
2271,2017-03-21,735184.5,2017,3,21,2
2272,2017-03-22,752498.77,2017,3,22,3
2273,2017-03-23,765141.79,2017,3,23,4
2274,2017-03-24,777112.4,2017,3,24,5
2275,2017-03-25,702109.45,2017,3,25,6
2276,2017-03-26,615279.05,2017,3,26,7
2277,2017-03-27,752452.86,2017,3,27,1
2278,2017-03-28,749190.56,2017,3,28,2
2279,2017-03-29,740480.16,2017,3,29,3
2280,2017-03-30,730169.66,2017,3,30,4
2281,2017-03-31,726136.89,2017,3,31,5
2282,2017-04-01,660366.04,2017,4,1,6
2283,2017-04-02,612970.34,2017,4,2,7
2284,2017-04-03,717886.98,2017,4,3,1
2285,2017-04-04,731511.35,2017,4,4,2
2286,2017-04-05,729483.28,2017,4,5,3
2287,2017-04-06,726582.9,2017,4,6,4
2288,2017-04-07,720099.81,2017,4,7,5
2289,2017-04-08,651738.63,2017,4,8,6
2290,2017-04-09,597656.3,2017,4,9,7
2291,2017-04-10,695538.76,2017,4,10,1
2292,2017-04-11,707219.89,2017,4,11,2
2293,2017-04-12,694467.17,2017,4,12,3
2294,2017-04-13,605880.53,2017,4,13,4
2295,2017-04-14,559752.62,2017,4,14,5
2296,2017-04-15,590162.91,2017,4,15,6
2297,2017-04-16,559525.84,2017,4,16,7
2298,2017-04-17,616373.08,2017,4,17,1
2299,2017-04-18,696190.05,2017,4,18,2
2300,2017-04-19,716827.22,2017,4,19,3
2301,2017-04-20,715778.6,2017,4,20,4
2302,2017-04-21,713856.58,2017,4,21,5
2303,2017-04-22,648300.65,2017,4,22,6
2304,2017-04-23,593441.18,2017,4,23,7
2305,2017-04-24,679709.92,2017,4,24,1
2306,2017-04-25,718206.58,2017,4,25,2
2307,2017-04-26,727071.92,2017,4,26,3
2308,2017-04-27,736488.01,2017,4,27,4
2309,2017-04-28,731294.81,2017,4,28,5
2310,2017-04-29,657607.18,2017,4,29,6
2311,2017-04-30,601945.01,2017,4,30,7
2312,2017-05-01,576647.96,2017,5,1,1
2313,2017-05-02,684555.25,2017,5,2,2
2314,2017-05-03,716650.53,2017,5,3,3
2315,2017-05-04,720216.64,2017,5,4,4
2316,2017-05-05,717887.94,2017,5,5,5
2317,2017-05-06,645258.77,2017,5,6,6
2318,2017-05-07,591291.21,2017,5,7,7
2319,2017-05-08,701838.51,2017,5,8,1
2320,2017-05-09,719220.92,2017,5,9,2
2321,2017-05-10,722358.0,2017,5,10,3
2322,2017-05-11,720311.77,2017,5,11,4
2323,2017-05-12,713437.71,2017,5,12,5
2324,2017-05-13,641735.65,2017,5,13,6
2325,2017-05-14,588756.87,2017,5,14,7
2326,2017-05-15,689107.05,2017,5,15,1
2327,2017-05-16,727065.78,2017,5,16,2
2328,2017-05-17,726868.81,2017,5,17,3
2329,2017-05-18,725202.74,2017,5,18,4
2330,2017-05-19,710927.22,2017,5,19,5
2331,2017-05-20,642947.33,2017,5,20,6
2332,2017-05-21,595144.19,2017,5,21,7
2333,2017-05-22,707215.91,2017,5,22,1
2334,2017-05-23,735713.08,2017,5,23,2
2335,2017-05-24,744762.23,2017,5,24,3
2336,2017-05-25,753708.07,2017,5,25,4
2337,2017-05-26,751802.49,2017,5,26,5
2338,2017-05-27,676432.46,2017,5,27,6
2339,2017-05-28,614285.61,2017,5,28,7
2340,2017-05-29,720317.96,2017,5,29,1
2341,2017-05-30,730950.19,2017,5,30,2
2342,2017-05-31,736466.63,2017,5,31,3
2343,2017-06-01,747518.87,2017,6,1,4
2344,2017-06-02,753609.12,2017,6,2,5
2345,2017-06-03,679426.67,2017,6,3,6
2346,2017-06-04,611001.94,2017,6,4,7
2347,2017-06-05,703309.68,2017,6,5,1
2348,2017-06-06,740130.51,2017,6,6,2
2349,2017-06-07,749356.0,2017,6,7,3
2350,2017-06-08,761866.92,2017,6,8,4
2351,2017-06-09,759329.61,2017,6,9,5
2352,2017-06-10,694435.32,2017,6,10,6
2353,2017-06-11,650192.06,2017,6,11,7
2354,2017-06-12,788982.01,2017,6,12,1
2355,2017-06-13,817984.82,2017,6,13,2
2356,2017-06-14,833791.04,2017,6,14,3
2357,2017-06-15,840938.66,2017,6,15,4
2358,2017-06-16,843222.12,2017,6,16,5
2359,2017-06-17,775071.42,2017,6,17,6
2360,2017-06-18,714249.16,2017,6,18,7
2361,2017-06-19,838636.41,2017,6,19,1
2362,2017-06-20,851662.31,2017,6,20,2
2363,2017-06-21,854595.14,2017,6,21,3
2364,2017-06-22,855949.56,2017,6,22,4
2365,2017-06-23,835352.74,2017,6,23,5
2366,2017-06-24,748147.74,2017,6,24,6
2367,2017-06-25,690609.15,2017,6,25,7
2368,2017-06-26,805439.02,2017,6,26,1
2369,2017-06-27,810662.66,2017,6,27,2
2370,2017-06-28,785930.6,2017,6,28,3
2371,2017-06-29,749639.35,2017,6,29,4
2372,2017-06-30,732881.03,2017,6,30,5
2373,2017-07-01,665287.07,2017,7,1,6
2374,2017-07-02,621685.66,2017,7,2,7
2375,2017-07-03,746866.34,2017,7,3,1
2376,2017-07-04,783170.81,2017,7,4,2
2377,2017-07-05,793964.36,2017,7,5,3
2378,2017-07-06,784389.24,2017,7,6,4
2379,2017-07-07,774032.85,2017,7,7,5
2380,2017-07-08,695057.4,2017,7,8,6
2381,2017-07-09,644495.83,2017,7,9,7
2382,2017-07-10,780556.38,2017,7,10,1
2383,2017-07-11,811274.87,2017,7,11,2
2384,2017-07-12,841963.11,2017,7,12,3
2385,2017-07-13,864108.62,2017,7,13,4
2386,2017-07-14,858571.27,2017,7,14,5
2387,2017-07-15,764624.45,2017,7,15,6
