fecha,Año,Mes,Dia,DiaSemana,Eolica_R,Hidroeolica_R,Hidraulica_R,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,ResiduosRenov_R,SumaGeneracionTotal,Porcentaje_Renovable,valordemanda,preciomedio,TemperaturaMedia,PrecipitacionesAcumuladas,HorasSol,VientoVelocidad,HumedadRelativaMedia
2011-05-30,2011,5,30,1,66955.72,0.0,78445.88,9596.85,19979.86,3338.59,1594.29,729799.6799999999,24.65,719798.78,50.9,19.7521,164.3,5.3225,3.25,70.4681
2011-05-31,2011,5,31,2,167042.77,0.0,67440.78,9238.47,22985.96,5666.51,1625.0,780422.26,35.11,740148.28,46.45,18.2646,89.6,7.7585,3.5841,63.4468
2011-06-01,2011,6,1,3,246373.74,0.0,62049.01,9641.2,26023.58,7130.71,1968.43,775582.56,45.54,736507.71,43.37,17.1063,18.1,10.6024,4.1778,53.2979
2011-06-02,2011,6,2,4,241636.48,0.0,64182.14,9522.31,26140.79,8686.87,2143.68,756294.0,46.58,731586.42,41.38,16.975,14.2,9.515,4.2956,53.2128
2011-06-03,2011,6,3,5,125083.62,0.0,73133.98,9768.7,24749.86,8191.86,2164.23,741398.97,32.79,728179.39,46.98,18.025,30.4,9.8275,3.0644,56.7234
2011-06-04,2011,6,4,6,73878.36,0.0,67169.26,9526.6,25098.57,8161.06,2154.65,676533.63,27.49,650939.75,50.27,18.7333,98.6,9.5605,2.7822,59.4894
2011-06-05,2011,6,5,7,60001.67,0.0,64962.67,9265.65,25242.42,6942.19,2090.11,622351.8700000001,27.08,593263.94,46.95,19.175,50.9,8.8,2.8533,60.2128
2011-06-06,2011,6,6,1,61008.35,0.0,72330.15,9495.47,17156.8,1841.71,2038.27,750701.6799999998,21.83,717827.57,48.19,18.3826,389.3,4.5366,2.8636,71.7234
2011-06-07,2011,6,7,2,119862.41,0.0,69150.83,8920.94,17761.93,2843.88,1884.6,758404.9,29.06,729124.24,46.09,17.2255,200.4,4.2756,3.7717,70.1064
2011-06-08,2011,6,8,3,101003.0,0.0,78418.3,8409.83,25157.37,7415.94,2157.55,765202.4699999999,29.09,726958.6,49.13,17.0936,10.3,8.155,3.4087,57.8723
2011-06-09,2011,6,9,4,44046.07,0.0,75917.46,8460.5,25235.26,5211.26,2163.34,760404.2700000001,21.18,726197.14,51.25,17.613,48.4,7.881,2.8413,58.5745
2011-06-10,2011,6,10,5,64823.92,0.0,74990.28,8973.45,25129.29,7219.6,2334.15,760273.7300000001,24.13,729081.8,49.45,18.2617,57.9,7.8902,3.1717,61.2553
2011-06-11,2011,6,11,6,31388.41,0.0,73306.76,9796.8,26753.81,7539.36,2460.32,658150.73,22.98,651720.48,50.55,18.9936,1.2,9.6359,2.6022,55.1277
2011-06-12,2011,6,12,7,58550.95,0.0,67077.89,9649.93,28668.05,8930.87,2466.94,589914.57,29.72,597597.06,50.42,21.3574,14.0,9.8325,2.9178,53.8085
2011-06-13,2011,6,13,1,82768.04,0.0,84042.04,9294.94,29363.39,9742.28,2462.55,706852.3300000001,30.79,709296.45,49.84,22.0848,4.8,10.4805,3.2,53.1277
2011-06-14,2011,6,14,2,43227.96,0.0,76994.19,9237.03,30150.9,10198.78,2477.67,784138.4800000001,21.97,765953.76,52.29,22.3617,1.2,11.5025,3.0756,52.5532
2011-06-15,2011,6,15,3,58963.06,0.0,68496.95,9089.41,30047.41,10496.09,2472.17,792100.9199999998,22.67,781388.47,52.77,22.6383,5.7,11.2475,2.9422,53.5745
2011-06-16,2011,6,16,4,68432.18,0.0,73201.7,8998.42,28002.0,10100.14,2483.44,800871.08,23.88,781068.19,51.73,21.8468,2.0,9.3175,3.0711,54.8298
2011-06-17,2011,6,17,5,117821.57,0.0,68050.08,9204.63,29054.09,9854.59,2420.96,805701.8699999999,29.34,775007.18,51.75,22.15,5.4,9.8675,3.8318,52.7609
2011-06-18,2011,6,18,6,131758.42,0.0,64930.28,9023.12,29898.77,10706.73,2454.04,683587.22,36.39,689770.13,49.45,21.3761,0.1,11.0216,4.1864,49.4565
2011-06-19,2011,6,19,7,41023.55,0.0,64414.37,9113.22,29861.01,10492.33,2436.83,604894.37,26.01,619463.75,51.7,21.8196,0.0,12.5838,3.025,49.9348
2011-06-20,2011,6,20,1,53893.57,0.0,77475.43,9210.11,28941.26,10173.71,2421.41,797545.5899999999,22.83,771419.1,51.87,23.6457,0.0,11.8795,3.0886,53.2391
2011-06-21,2011,6,21,2,65237.51,0.0,73516.05,9142.81,27441.73,9375.18,2412.12,838109.6699999999,22.33,807857.31,53.14,24.4283,37.7,10.43,3.1295,53.2174
2011-06-22,2011,6,22,3,86179.64,0.0,60990.76,9187.37,28725.34,8600.45,2416.2,839794.1900000001,23.35,807255.01,52.52,23.1652,1.1,10.695,3.5114,51.5217
2011-06-23,2011,6,23,4,94949.86,0.0,60728.91,9535.31,29287.87,9166.37,2437.47,758070.4700000001,27.19,758158.69,51.0,21.9196,1.1,10.7927,3.3744,51.3913
2011-06-24,2011,6,24,5,118708.52,0.0,70568.85,9677.53,28512.93,9576.77,2467.05,752694.13,31.82,732479.82,47.2,22.5522,0.0,11.3667,3.4864,49.587
2011-06-25,2011,6,25,6,94951.08,0.0,70976.1,9576.37,29487.88,9222.84,2443.66,703517.66,30.8,706602.28,52.74,24.9333,0.0,12.2946,3.1,47.3111
2011-06-26,2011,6,26,7,86463.69,0.0,63876.75,9376.31,28342.95,7164.56,2402.32,658014.2499999999,30.03,659247.7,51.92,26.6326,4.7,12.2351,2.9651,45.5435
2011-06-27,2011,6,27,1,107414.28,0.0,70977.06,9050.86,28237.8,7910.53,2388.83,847277.5599999999,26.67,819452.16,53.15,26.3826,5.6,11.3525,3.5136,48.2174
2011-06-28,2011,6,28,2,108080.93,0.0,58133.47,8920.09,28494.29,8522.5,2394.12,851012.9500000001,25.21,840966.75,55.01,24.0761,6.1,10.6225,3.5591,53.6304
2011-06-29,2011,6,29,3,206258.94,0.0,53409.77,8854.06,27088.04,8764.54,2378.52,855962.6100000001,35.84,831145.95,49.38,22.3889,0.5,9.7395,4.125,53.6304
2011-06-30,2011,6,30,4,181884.43,0.0,66833.88,9243.35,28060.57,7787.28,2176.41,850329.05,34.81,822543.67,48.45,22.4156,0.0,11.1756,3.8791,51.3913
2011-07-01,2011,7,1,5,101071.25,0.0,79706.89,9303.14,24669.29,3595.88,2377.38,838953.7200000001,26.31,815518.98,54.41,23.5696,0.5,10.5763,3.2163,50.8043
2011-07-02,2011,7,2,6,53674.52,0.0,64376.9,9789.64,27057.03,6233.86,2410.33,738352.44,22.15,734509.81,55.37,24.9891,13.9,11.1083,3.0881,50.0
2011-07-03,2011,7,3,7,108234.93,0.0,43825.32,10154.95,21381.15,4645.18,2320.48,664000.13,28.7,654919.44,52.09,23.6935,52.7,7.1553,4.1119,56.2826
2011-07-04,2011,7,4,1,77077.55,0.0,49305.47,10199.61,28766.03,8125.98,2129.76,793149.91,22.14,769975.59,54.44,22.6891,24.7,11.76,3.3395,50.587
2011-07-05,2011,7,5,2,65507.08,0.0,49349.68,10154.2,29720.55,9417.02,2111.84,834501.86,19.92,811716.99,54.33,23.8681,6.4,11.6293,3.314,50.1064
2011-07-06,2011,7,6,3,106951.06,0.0,49505.21,10324.28,30218.44,9902.82,2233.6,851871.41,24.55,825209.31,52.55,23.5574,1.4,11.4122,3.7442,49.8723
2011-07-07,2011,7,7,4,124685.34,0.0,47349.77,10333.13,30774.29,10365.53,2334.4,840183.2300000001,26.88,810750.5,52.0,21.9149,1.2,10.8805,4.207,48.5532
2011-07-08,2011,7,8,5,106304.13,0.0,55139.65,10286.2,30024.45,10511.37,2342.3,829456.43,25.87,801231.46,51.53,21.8913,44.8,10.3553,3.4442,48.7447
2011-07-09,2011,7,9,6,48720.41,0.0,52404.79,10197.05,28405.92,10181.68,2301.07,712438.8100000002,21.36,717117.03,52.85,23.7213,21.1,9.4378,3.0143,55.6383
2011-07-10,2011,7,10,7,63213.32,0.0,52701.61,9737.87,28583.18,9052.25,2329.93,644098.4199999999,25.71,649712.72,50.73,23.7978,3.7,9.8472,3.2119,55.0851
2011-07-11,2011,7,11,1,75029.35,0.0,61597.71,9453.15,28590.79,8959.98,2277.52,829321.9700000001,22.42,803303.51,53.13,24.3391,29.2,10.6675,3.4268,52.0435
2011-07-12,2011,7,12,2,134597.03,0.0,51656.57,9551.95,23361.14,8369.77,2252.0,850189.5399999999,27.03,822854.47,52.78,22.8826,206.6,6.7951,4.0024,61.3261
2011-07-13,2011,7,13,3,173755.66,0.0,54962.15,9579.51,28329.53,9450.92,2262.01,829145.6199999999,33.57,795703.99,49.85,21.1674,38.2,9.1659,4.3119,53.5217
2011-07-14,2011,7,14,4,79951.36,0.0,57002.25,9046.46,28739.61,9957.26,2268.88,788711.8500000001,23.71,787722.49,52.14,21.5255,36.5,10.935,2.9864,53.1915
2011-07-15,2011,7,15,5,62605.52,0.0,59995.33,8952.63,28407.81,9253.15,2213.41,805202.7699999999,21.29,794878.16,53.46,23.1652,1.6,11.4816,3.0093,52.1522
2011-07-16,2011,7,16,6,96707.98,0.0,51819.23,9420.87,29079.83,9402.88,2282.36,714569.3299999998,27.81,716612.86,52.61,24.2391,31.6,10.4079,3.6048,54.3478
2011-07-17,2011,7,17,7,169361.91,0.0,45957.36,9400.56,28364.29,9951.97,2313.29,661832.4199999999,40.09,644718.39,41.77,22.4087,7.5,9.6895,4.9341,53.6739
2011-07-18,2011,7,18,1,113063.13,0.0,53976.03,9456.71,27986.6,10147.81,2290.62,766384.1,28.3,759632.23,53.16,21.2319,117.3,9.12,3.8,52.4894
2011-07-19,2011,7,19,2,189414.4,0.0,54692.47,9480.71,28359.85,9168.1,2319.51,802455.6,36.57,778794.24,47.76,21.4413,16.8,9.659,5.0705,51.766
2011-07-20,2011,7,20,3,85178.79,0.0,53263.04,9400.32,29663.82,10772.98,2324.26,796503.4000000001,23.93,779200.72,50.2,21.9085,20.8,10.8105,3.2227,51.9362
2011-07-21,2011,7,21,4,101577.51,0.0,51128.8,9542.31,28275.21,10478.4,2286.43,819984.55,24.79,794634.04,49.54,22.6043,16.1,10.0436,3.5023,55.5106
2011-07-22,2011,7,22,5,150407.45,0.0,48518.39,10679.04,26020.68,8967.21,2316.73,812938.47,30.37,777917.51,47.72,21.5894,22.9,9.4658,3.9452,57.3404
2011-07-23,2011,7,23,6,139257.5,0.0,55248.3,10634.79,27163.54,8474.06,2338.75,691332.9500000001,35.17,683024.57,48.39,21.4766,1.3,10.7861,3.7875,54.8511
2011-07-24,2011,7,24,7,136758.72,0.0,48386.58,10723.27,27243.2,9280.58,2276.55,629971.2799999999,37.25,612801.59,45.64,21.5739,9.4,8.7861,3.7244,55.6739
2011-07-25,2011,7,25,1,101259.03,0.0,55066.98,10617.01,27556.57,10363.04,2139.79,742310.64,27.89,705686.23,50.53,23.1391,40.6,9.941,3.2405,56.9565
2011-07-26,2011,7,26,2,94502.17,0.0,58538.71,10615.87,26578.21,10628.87,2124.22,821642.1799999999,24.71,785359.75,50.92,24.034,120.1,9.7675,3.319,54.9787
2011-07-27,2011,7,27,3,143141.98,0.0,55954.46,10643.37,27375.61,9939.7,2222.47,827662.8399999999,30.12,789031.48,47.79,23.5532,8.3,10.63,3.5854,56.0638
2011-07-28,2011,7,28,4,141103.35,0.0,59420.65,10843.47,26611.89,10226.83,2219.21,843199.8500000001,29.7,791079.59,46.93,23.9935,0.4,10.8795,3.331,56.1489
2011-07-29,2011,7,29,5,91604.46,0.0,53990.36,11147.24,26762.09,9691.09,2308.54,822415.27,23.77,784435.73,50.7,24.4362,21.3,10.0947,3.1548,56.0851
2011-07-30,2011,7,30,6,119709.75,0.0,41936.91,10999.6,27476.55,9590.4,2383.94,721553.62,29.39,692132.78,50.15,24.3277,16.9,10.7861,3.5902,55.2766
2011-07-31,2011,7,31,7,56455.69,0.0,45147.43,10825.83,27972.37,8953.42,2383.36,634399.7000000001,23.92,620909.33,49.83,24.1447,0.1,11.2622,3.0425,54.1489
2011-08-01,2011,8,1,1,103072.42,0.0,57960.99,10807.77,21514.36,2187.96,2265.82,773082.6199999999,25.59,750733.29,51.71,24.5857,70.4,8.2154,3.6044,55.4082
2011-08-02,2011,8,2,2,80782.36,0.0,65134.95,10202.44,24384.31,4935.81,2227.66,777756.3300000001,24.13,755284.35,52.2,23.1167,14.1,7.1718,3.525,62.3125
2011-08-03,2011,8,3,3,37885.67,0.0,57913.5,10793.13,28572.97,8739.01,2357.95,779555.8900000001,18.76,762726.85,54.72,23.7896,0.0,11.2568,2.6136,55.4792
2011-08-04,2011,8,4,4,57307.98,0.0,50763.62,10860.47,28585.99,10082.51,2263.74,787358.74,20.3,775525.84,53.08,24.7521,14.3,11.1324,2.9818,54.2653
2011-08-05,2011,8,5,5,63067.79,0.0,55237.26,10840.4,23975.08,7098.84,2254.19,784608.04,20.71,774415.23,52.73,24.8388,15.3,7.5514,3.1933,55.8776
2011-08-06,2011,8,6,6,143121.01,0.0,52542.76,11001.12,26940.04,8200.86,2248.88,711185.9000000001,34.32,698976.98,48.9,24.9122,5.4,9.2861,4.2023,56.5306
2011-08-07,2011,8,7,7,96968.45,0.0,54891.43,10819.41,28423.65,9752.77,2270.74,632445.42,32.12,638554.48,51.4,24.6479,5.1,11.3571,3.5488,53.9167
2011-08-08,2011,8,8,1,124976.95,0.0,57654.81,10288.81,28437.89,10532.39,2235.96,753987.49,31.05,748381.3,49.84,23.6042,3.6,11.0474,3.6682,48.9583
2011-08-09,2011,8,9,2,184728.79,0.0,50122.65,10743.85,27575.49,9364.54,2226.43,780865.09,36.47,753563.77,47.43,23.0745,0.7,10.7,3.5279,51.375
2011-08-10,2011,8,10,3,136031.55,0.0,54391.61,10810.41,27280.17,8037.81,1960.81,780224.66,30.57,757400.02,47.66,23.6673,0.0,11.4421,3.3533,50.7708
2011-08-11,2011,8,11,4,94001.36,0.0,54697.0,10047.8,27591.83,7229.92,2028.24,779345.49,25.1,765068.42,53.26,24.9653,0.0,11.4564,2.8106,52.7959
2011-08-12,2011,8,12,5,87977.4,0.0,46281.7,10145.75,23116.68,4493.38,2246.74,775968.46,22.46,758084.75,52.93,24.9571,59.4,9.0892,3.1596,55.3061
2011-08-13,2011,8,13,6,44606.34,0.0,45535.86,10564.81,26023.16,7445.43,2232.69,691537.3100000002,19.73,680443.81,54.15,24.8625,4.5,10.4028,2.7587,53.7917
2011-08-14,2011,8,14,7,64811.58,0.0,49991.76,9937.29,25971.99,8995.91,1960.68,622248.29,25.98,627458.65,52.02,25.2813,40.3,8.5778,2.8109,53.4792
2011-08-15,2011,8,15,1,46578.37,0.0,51973.19,9275.01,28260.51,10192.81,1886.47,635128.22,23.33,642720.55,53.61,25.6042,0.3,10.7316,2.6383,54.375
2011-08-16,2011,8,16,2,44646.22,0.0,58038.33,8916.58,28162.57,10411.25,1890.96,775381.0700000001,19.61,758518.33,54.67,26.1875,2.4,11.1763,2.7783,52.5833
2011-08-17,2011,8,17,3,83088.34,0.0,45817.36,9176.86,27452.35,8718.36,1910.05,803660.0,21.92,776784.38,52.87,25.7354,4.8,10.4923,3.2283,52.0208
2011-08-18,2011,8,18,4,96669.94,0.0,41520.88,9471.4,24110.8,7450.73,1903.54,800471.89,22.63,779458.38,54.3,25.4375,9.5,8.9949,3.2435,54.2292
2011-08-19,2011,8,19,5,109623.01,0.0,49851.53,10033.26,25985.33,6224.08,1914.31,814967.2700000001,24.99,789421.21,54.09,26.75,10.0,10.3385,3.0283,51.7292
2011-08-20,2011,8,20,6,117096.08,0.0,45060.66,9941.19,24498.12,4252.87,2056.44,735612.6900000001,27.58,727929.71,53.27,28.0687,27.4,9.4417,3.2587,46.375
2011-08-21,2011,8,21,7,122279.3,0.0,43223.5,9852.44,20714.21,2400.94,1937.63,662216.07,30.26,657776.63,51.51,25.8979,239.4,7.1973,3.4957,54.8333
2011-08-22,2011,8,22,1,89832.2,0.0,56545.97,9926.69,24594.58,4811.2,2086.32,781459.6400000001,24.03,766209.57,54.59,23.8625,36.6,8.7462,3.1574,57.2292
2011-08-23,2011,8,23,2,40735.32,0.0,51709.36,10016.87,26969.73,7764.17,2139.89,788723.3300000002,17.67,790956.67,58.22,23.6755,18.4,9.1103,2.6511,57.5306
2011-08-24,2011,8,24,3,51348.63,0.0,47359.63,9831.07,27319.8,8961.21,2164.6,798523.8299999998,18.41,796132.09,58.35,23.7286,6.1,9.715,2.7638,57.0816
2011-08-25,2011,8,25,4,105198.58,0.0,39944.22,9637.36,27842.28,10278.2,1943.96,814275.57,23.93,796545.53,56.53,23.6694,35.7,9.7897,3.2783,54.0408
2011-08-26,2011,8,26,5,165970.14,0.0,35171.34,10091.93,27408.03,9746.74,1804.91,817716.97,30.6,778669.37,54.23,21.7286,13.4,10.5342,4.5787,53.0612
2011-08-27,2011,8,27,6,76595.8,0.0,34960.29,10290.53,28508.41,9618.28,1922.06,687425.2300000001,23.55,673296.91,55.89,20.6408,2.4,10.7622,2.8622,48.2857
2011-08-28,2011,8,28,7,85179.2,0.0,38990.42,10092.63,25946.93,8466.65,2159.48,643269.24,26.56,625479.52,53.54,22.5327,4.1,10.527,3.0848,54.1837
2011-08-29,2011,8,29,1,62180.93,0.0,40894.18,10110.54,25011.66,6834.27,2040.81,764519.7800000001,19.24,770858.74,58.29,23.0796,12.7,9.6125,2.8404,55.5102
2011-08-30,2011,8,30,2,62359.56,0.0,42331.67,10290.46,27502.36,9232.01,1874.3,804433.54,19.09,796511.2,57.91,23.0333,15.9,10.3175,2.9298,52.2292
2011-08-31,2011,8,31,3,104692.77,0.0,44432.47,10242.15,19894.77,2868.19,2047.33,802144.2199999999,22.96,804908.59,55.63,22.5833,73.2,5.995,3.1,61.0417
2011-09-01,2011,9,1,4,87948.1,0.0,42682.63,10371.16,18126.61,1465.27,2385.31,793553.35,20.54,797786.31,54.53,22.7417,137.9,6.161,2.7979,63.5833
2011-09-02,2011,9,2,5,36514.22,0.0,46102.17,10839.07,15355.4,2325.8,2422.77,782664.3899999999,14.51,775799.84,56.33,21.0708,174.3,5.5579,2.2574,66.0
2011-09-03,2011,9,3,6,78292.04,0.0,39573.8,11037.61,20937.07,4457.38,2416.8,695077.15,22.55,672610.17,55.42,20.6646,65.5,6.2892,3.0255,64.7292
2011-09-04,2011,9,4,7,90939.14,0.0,38543.77,10534.26,25445.07,6416.17,2414.68,621048.8600000001,28.06,614618.57,54.11,21.1083,13.0,8.8162,3.2532,59.0417
2011-09-05,2011,9,5,1,66812.79,0.0,41740.7,10818.03,27727.05,10258.21,2262.45,751137.24,21.25,751794.99,55.84,20.9417,5.9,10.1561,2.5064,55.0417
2011-09-06,2011,9,6,2,56547.29,0.0,40640.61,10695.35,27729.96,11096.51,2288.47,784406.7200000002,19.0,782342.59,56.37,22.0354,0.0,11.2927,2.5681,52.875
2011-09-07,2011,9,7,3,48826.69,0.0,41946.66,10690.36,27886.97,11016.72,2404.11,800552.8200000001,17.83,798344.16,57.48,23.0521,0.0,10.895,2.2696,51.4583
2011-09-08,2011,9,8,4,46300.63,0.0,40856.23,10963.11,27734.82,11031.98,2386.01,798354.09,17.44,788024.61,58.53,23.6583,0.0,10.7103,2.2426,51.7708
2011-09-09,2011,9,9,5,101829.82,0.0,39619.4,11499.1,27491.53,10185.5,2394.53,811632.6199999999,23.78,782878.63,57.26,24.4729,0.3,10.9757,2.6979,48.6667
2011-09-10,2011,9,10,6,131265.1,0.0,35102.65,11604.88,27235.6,9437.56,2363.92,736194.54,29.48,706751.73,54.86,23.7271,3.3,10.0722,3.3146,50.2292
2011-09-11,2011,9,11,7,125018.02,0.0,40380.41,11683.28,22627.54,5749.02,2358.74,660894.32,31.44,640377.75,50.91,22.3979,4.3,6.3694,2.9938,56.4375
2011-09-12,2011,9,12,1,60985.73,0.0,43768.99,11332.45,27669.31,8946.74,1804.92,809761.6200000001,19.08,785871.16,58.62,23.4447,3.4,10.9675,2.3021,52.5833
2011-09-13,2011,9,13,2,92002.46,0.0,38311.31,11322.11,26984.01,10506.18,1276.61,848945.3499999999,21.25,810268.25,58.35,23.925,10.9,10.0625,2.5532,55.6875
2011-09-14,2011,9,14,3,144521.78,0.0,35526.36,11478.12,26376.88,9781.54,1366.44,873620.39,26.22,819033.29,56.91,24.0957,1.2,9.79,3.1609,54.0851
2011-09-15,2011,9,15,4,86893.8,0.0,45517.4,11292.79,26049.22,9321.41,1352.73,860967.23,20.96,815478.23,59.01,24.5787,8.0,10.0175,2.8277,53.6596
2011-09-16,2011,9,16,5,55621.73,0.0,49025.68,11350.72,24341.12,7123.51,1270.22,836500.45,17.78,808450.88,62.71,23.6234,25.7,8.5158,2.5391,60.2553
2011-09-17,2011,9,17,6,55749.35,0.0,45077.66,11355.54,24602.45,8216.23,1428.18,700976.34,20.89,709913.8,59.76,22.5511,31.9,8.4237,2.8717,62.1489
2011-09-18,2011,9,18,7,167623.49,0.0,32002.73,11102.53,23086.96,6693.27,1748.91,656717.59,36.89,627664.06,49.52,19.8152,56.2,7.3368,4.2578,55.3617
2011-09-19,2011,9,19,1,125172.73,0.0,39400.78,11039.92,27120.78,9297.0,2025.44,764364.0400000002,28.0,735741.58,56.29,18.5553,0.5,9.67,3.0822,52.2128
2011-09-20,2011,9,20,2,75498.69,0.0,42046.67,11590.37,27250.09,9672.89,2192.64,792627.76,21.23,755132.14,60.72,20.4681,0.0,10.7951,2.3978,50.8511
2011-09-21,2011,9,21,3,56276.34,0.0,41990.81,11513.34,25546.35,7922.81,2212.9,798411.1199999999,18.22,764948.89,62.55,21.1688,7.8,9.378,2.5255,57.1875
2011-09-22,2011,9,22,4,72400.11,0.0,42179.35,10998.68,23906.21,6703.05,2362.95,808916.94,19.6,774546.29,63.43,21.5271,1.6,8.5854,2.5413,60.6667
2011-09-23,2011,9,23,5,48138.89,0.0,48935.06,10922.03,19291.09,3653.88,2252.04,784210.5399999999,16.98,760209.53,62.18,20.8792,81.5,6.2225,2.6532,62.6667
2011-09-24,2011,9,24,6,37701.25,0.0,37690.7,11411.8,23990.76,7989.78,2199.03,677980.8600000001,17.84,661343.42,59.91,19.7562,20.0,7.8711,2.317,62.25
2011-09-25,2011,9,25,7,37565.02,0.0,31639.8,10982.54,25394.22,9216.56,2206.83,627990.54,18.63,598798.88,57.22,20.2854,0.0,10.2263,1.9319,55.9792
2011-09-26,2011,9,26,1,44362.18,0.0,44299.8,10058.18,25573.09,8562.45,2129.92,774341.7400000001,17.43,738822.04,65.31,21.3479,0.0,10.0805,2.0915,55.8125
2011-09-27,2011,9,27,2,53249.84,0.0,44723.3,9901.85,24119.99,6280.93,1979.29,795746.5900000001,17.63,764566.99,64.8,21.8438,3.0,8.5659,2.0489,56.2917
2011-09-28,2011,9,28,3,83870.59,0.0,36440.83,10367.18,20160.26,2808.47,2040.32,804529.4400000001,19.35,762051.15,63.43,21.7447,5.2,6.739,2.5196,52.7234
2011-09-29,2011,9,29,4,94048.2,0.0,35298.75,10720.73,22984.61,6128.43,2045.62,800022.21,21.4,758394.8,61.89,21.8646,5.9,8.9732,2.7106,52.3542
2011-09-30,2011,9,30,5,92866.23,0.0,40526.75,11022.58,23150.13,6292.79,1990.17,792301.62,22.19,754459.01,59.82,21.4633,1.1,8.822,2.6878,53.75
2011-10-01,2011,10,1,6,119776.05,0.0,33025.86,10601.26,23182.7,6879.07,1954.89,680698.2700000001,28.71,667200.37,55.66,21.3204,1.2,9.54,3.1857,54.2857
2011-10-02,2011,10,2,7,70876.13,0.0,38374.38,10455.77,23560.82,7163.59,1823.79,608803.43,25.01,604185.17,52.7,21.0653,0.0,9.83,2.1571,53.2449
2011-10-03,2011,10,3,1,36353.6,0.0,49236.54,9515.84,24064.14,5540.33,1739.4,740807.9899999999,17.07,737874.44,61.61,21.0224,0.5,10.1023,1.8104,51.2449
2011-10-04,2011,10,4,2,55022.52,0.0,44135.54,10067.69,24731.14,7633.27,1838.43,760126.1,18.87,753877.1,63.49,20.8245,0.6,9.7409,2.0787,50.8571
2011-10-05,2011,10,5,3,53508.26,0.0,47367.04,10168.98,24949.55,8325.48,1846.57,765536.8099999999,19.09,761403.35,59.28,21.0449,0.0,9.8659,2.0771,51.0204
2011-10-06,2011,10,6,4,80143.79,0.0,39620.54,10413.89,24240.95,8127.25,1849.14,777062.71,21.16,764644.59,61.34,20.449,17.4,8.5705,2.4085,54.25
2011-10-07,2011,10,7,5,185271.57,0.0,31510.09,10879.79,18084.92,5129.94,2033.68,778969.8899999999,32.47,747101.67,54.39,18.1735,21.6,5.8048,3.5229,57.0
2011-10-08,2011,10,8,6,207870.78,0.0,25219.13,10859.9,23849.76,7413.28,2116.35,687518.94,40.34,651597.35,48.74,16.951,10.5,7.6821,3.249,55.4286
2011-10-09,2011,10,9,7,164255.32,0.0,28945.15,10377.26,25471.92,8660.19,2372.65,638289.8500000001,37.61,589849.27,45.32,17.2327,2.3,9.4667,2.6306,58.5714
2011-10-10,2011,10,10,1,67536.94,0.0,40368.05,10446.69,25272.26,8181.82,2244.08,733331.42,21.01,718306.68,60.5,19.5367,0.0,10.2659,1.8224,52.6735
2011-10-11,2011,10,11,2,35416.39,0.0,41915.29,10918.06,24754.72,7959.11,2394.33,741856.3000000002,16.63,734623.25,63.82,20.6796,0.0,10.2738,1.6792,48.9792
2011-10-12,2011,10,12,3,32077.03,0.0,40381.87,10537.56,24652.35,7903.36,2427.26,657923.1000000001,17.93,622928.0,59.1,20.7816,0.2,9.65,1.8265,49.3061
2011-10-13,2011,10,13,4,59007.02,0.0,37901.51,10658.5,24501.97,8083.83,2375.89,743973.66,19.16,726890.39,61.3,20.5102,0.0,9.5674,2.1898,49.102
2011-10-14,2011,10,14,5,41351.42,0.0,38966.14,10599.46,23523.52,7581.73,2425.92,739666.5499999999,16.82,733211.9,63.63,19.6184,1.2,9.495,2.0102,51.6735
2011-10-15,2011,10,15,6,73517.4,0.0,36210.65,10880.88,21565.73,6069.9,2453.12,664024.72,22.69,650647.39,56.91,18.9714,7.6,8.9282,1.9898,57.3061
2011-10-16,2011,10,16,7,65356.31,0.0,29223.47,10997.94,20664.41,5199.01,2429.88,611056.1200000001,21.91,590232.65,55.21,18.4531,0.0,8.8154,1.7918,59.3265
2011-10-17,2011,10,17,1,54680.23,0.0,43273.56,10675.99,19639.76,4916.83,2393.98,734299.96,18.46,720502.95,64.35,17.7939,1.1,7.9591,1.9755,57.3673
2011-10-18,2011,10,18,2,34670.49,0.0,38679.34,10458.04,21042.47,5422.43,2394.68,740121.3399999999,15.22,735451.59,64.0,17.1592,15.3,8.7,1.8551,57.6327
2011-10-19,2011,10,19,3,79812.14,0.0,38793.88,10536.77,19420.43,5260.41,2387.2,742765.6699999999,21.03,740239.18,60.82,16.6776,83.6,6.6465,2.4245,64.1429
2011-10-20,2011,10,20,4,168050.22,0.0,25183.3,10251.72,20967.85,5718.5,2364.47,788978.8399999999,29.47,738404.28,55.83,14.7918,0.3,7.9955,2.8102,58.8367
2011-10-21,2011,10,21,5,86225.69,0.0,36993.02,10235.07,20570.6,4414.28,2230.15,768527.8900000001,20.91,734558.89,61.35,14.2286,79.7,8.3975,2.1438,58.6531
2011-10-22,2011,10,22,6,96624.45,0.0,38637.65,10352.76,16873.5,2710.94,2362.0,682716.8400000001,24.54,649389.34,57.68,15.9347,46.0,7.3947,2.2,60.8776
2011-10-23,2011,10,23,7,205468.7,0.0,28395.65,9662.71,14685.94,1994.06,2204.58,633522.1000000001,41.42,592643.67,41.92,16.7429,483.8,4.8289,3.7128,68.1224
2011-10-24,2011,10,24,1,246665.72,0.0,35609.63,9070.11,9628.27,1897.33,2140.68,741026.6599999999,41.16,713766.14,51.85,14.6245,312.1,3.0818,3.85,76.449
