,fecha,Carbon_NR,CicloCombinado_NR,Cogeneracion_NR,Eolica_R,Hidroeolica_R,Hidraulica_R,MotorDiesel_NR,Nuclear_NR,OtrasRenovables_R,SolarFotovoltaica_R,SolarTermica_R,TurbinaGas_NR,TurbinaVapor_NR,TurbinaBombeo_NR,ResiduosNoRenov_NR,ResiduosRenov_R,Año,Mes,Dia,DiaSemana,SumaGeneracion_NoRenovables,SumaGeneracion_Renovables,SumaGeneracionTotal,Porcentaje_NoRenovable,Porcentaje_Renovable
749,2013-01-19,42628.94,61516.06,78213.43,276032.31,0.0,108760.8,8556.33,151483.69,11550.47,6005.09,373.29,2769.03,6156.97,20715.43,4943.48,1972.88,2013,1,19,6,376983.3599999999,404694.83999999997,781678.2,48.23,51.77
750,2013-01-20,25796.33,45544.9,77457.41,288733.32,0.0,110891.96,8312.28,157621.15,11604.13,10704.21,533.99,2048.01,5247.3,16999.19,4798.9,1952.89,2013,1,20,7,343825.47000000003,424420.50000000006,768245.9700000001,44.75,55.25
751,2013-01-21,54900.88,81240.48,96890.88,270935.38,0.0,122889.56,9088.53,159195.1,11389.25,17936.32,5303.76,2853.96,6049.73,16732.49,4994.94,2004.35,2013,1,21,1,431946.99,430458.62,862405.61,50.09,49.91
752,2013-01-22,70027.72,104009.24,97951.49,250286.67,0.0,143621.48,8585.99,151923.44,11372.1,9564.28,1046.46,2607.26,5160.18,24792.99,4956.29,1851.53,2013,1,22,2,470014.6,417742.5200000001,887757.1200000001,52.94,47.06
753,2013-01-23,61230.48,74365.83,99072.24,309875.95,0.0,145976.35,8332.81,145535.97,11048.7,15278.81,3654.15,2483.28,5006.46,12568.95,4958.33,2106.5,2013,1,23,3,413554.35000000003,487940.4600000001,901494.81,45.87,54.13
754,2013-01-24,67647.62,75915.86,98967.52,281969.17,0.0,135596.44,8651.77,145710.14,11295.09,14256.54,849.01,1951.38,4831.26,18426.14,5230.94,2133.27,2013,1,24,4,427332.63000000006,446099.52,873432.1500000001,48.93,51.07
755,2013-01-25,81839.45,137853.36,99823.33,173730.07,0.0,138091.39,8145.69,145837.01,11683.88,11796.14,569.01,1995.05,5419.74,11824.07,5292.96,2126.99,2013,1,25,5,498030.66000000003,337997.48000000004,836028.1400000001,59.57,40.43
756,2013-01-26,50455.12,51295.63,79464.72,263455.12,0.0,120473.93,7985.81,145888.89,11782.93,17600.82,3038.15,2653.34,6353.18,13550.85,5332.28,2095.65,2013,1,26,6,362979.82000000007,418446.60000000003,781426.4200000002,46.45,53.55
757,2013-01-27,41750.65,42698.3,78431.41,250175.15,0.0,116419.96,7567.04,145887.18,11947.6,8858.8,407.93,2173.23,5374.93,13746.06,5156.92,1965.65,2013,1,27,7,342785.72,389775.08999999997,732560.8099999999,46.79,53.21
758,2013-01-28,85742.88,74375.95,97522.58,240936.29,0.0,123174.67,8889.51,145879.79,11665.35,19975.14,4085.16,2247.56,6208.43,13777.1,5151.32,2035.87,2013,1,28,1,439795.12000000005,401872.48,841667.6000000001,52.25,47.75
759,2013-01-29,115909.76,88450.06,100535.92,149278.62,0.0,127085.47,9288.12,145865.19,11160.97,20862.97,8553.91,2439.35,6167.83,14378.96,5040.54,2078.71,2013,1,29,2,488075.73,319020.6499999999,807096.3799999999,60.47,39.53
760,2013-01-30,116096.32,79851.4,99071.01,174019.07,0.0,123590.26,9213.24,145846.09,10805.22,19664.19,7721.39,2115.02,6102.52,11086.76,5128.82,1991.77,2013,1,30,3,474511.18,337791.9,812303.0800000001,58.42,41.58
761,2013-01-31,114182.63,96745.19,98703.93,125107.83,0.0,138152.06,8975.27,145810.72,10595.42,22802.26,9668.85,2130.96,6013.07,16655.05,5139.98,1904.74,2013,1,31,4,494356.8,308231.16,802587.96,61.6,38.4
762,2013-02-01,48763.08,62662.09,98164.03,280059.54,0.0,121496.94,8889.44,145796.07,11247.78,20676.62,7102.37,2420.7,5851.35,16134.07,4891.83,1848.15,2013,2,1,5,393572.66000000003,442431.4,836004.06,47.08,52.92
763,2013-02-02,32506.91,37057.74,78245.68,323630.1,0.0,118303.88,8409.82,145880.2,11942.53,20432.19,7180.6,1830.58,5241.82,15500.51,4893.46,1779.8,2013,2,2,6,329566.72000000003,483269.1,812835.8200000001,40.55,59.45
764,2013-02-03,34987.75,58051.94,78386.15,235714.46,0.0,109875.55,8369.76,145918.89,11909.19,23725.86,9586.28,1734.57,5837.4,17147.05,5072.85,1975.8,2013,2,3,7,355506.36,392787.14,748293.5,47.51,52.49
765,2013-02-04,87369.37,103417.96,97137.21,131139.18,0.0,148113.95,8894.76,145902.37,11293.98,23798.64,11050.46,2457.76,7261.63,14635.27,5225.3,2060.28,2013,2,4,1,472301.63000000006,327456.49000000005,799758.1200000001,59.06,40.94
766,2013-02-05,84853.27,70798.7,96231.16,183880.49,0.0,140317.54,8394.01,145887.06,10996.56,22968.27,9624.42,2958.98,8007.12,15522.1,5378.87,2079.86,2013,2,5,2,438031.26999999996,369867.14,807898.4099999999,54.22,45.78
767,2013-02-06,42931.84,52526.18,97185.61,340466.59,0.0,120758.52,8868.71,145874.21,11109.73,21333.71,9446.07,2512.48,7591.25,16121.09,4953.38,1933.53,2013,2,6,3,378564.75,505048.1500000001,883612.9000000001,42.84,57.16
768,2013-02-07,48335.29,92260.82,99554.96,253855.44,0.0,140166.27,8892.96,145887.16,11077.36,22961.35,11748.76,2076.37,7357.91,15804.54,4984.56,2026.31,2013,2,7,4,425154.56999999995,441835.48999999993,866990.0599999998,49.04,50.96
769,2013-02-08,44449.06,75563.46,101447.12,279698.03,0.0,130028.9,9139.58,145922.16,11936.78,19154.07,10578.09,2064.82,7692.56,12171.85,5301.17,2028.54,2013,2,8,5,403751.77999999997,453424.4100000001,857176.1900000001,47.1,52.9
770,2013-02-09,54267.97,73009.28,80945.09,195435.51,0.0,139941.51,8784.06,145902.71,12456.42,22175.4,12279.77,1733.31,6656.1,14127.25,5288.75,2075.4,2013,2,9,6,390714.51999999996,384364.01000000007,775078.53,50.41,49.59
771,2013-02-10,38116.63,42359.82,79824.68,277266.05,0.0,109592.03,8441.94,145857.75,11859.23,17103.18,4813.84,1448.55,6013.99,13686.62,5192.94,1962.44,2013,2,10,7,340942.92,422596.76999999996,763539.69,44.65,55.35
772,2013-02-11,43204.6,69088.57,99257.39,309501.91,0.0,116803.73,8893.28,153704.93,11027.53,17060.29,3229.32,2176.92,6606.31,15301.27,5250.77,1918.54,2013,2,11,1,403484.04000000004,459541.31999999995,863025.36,46.75,53.25
773,2013-02-12,63348.01,72765.77,99834.29,257550.52,0.0,126382.28,8810.91,167444.57,11339.8,21736.55,8959.73,2273.08,6105.72,13989.93,5020.96,1824.01,2013,2,12,2,439593.24000000005,427792.88999999996,867386.13,50.68,49.32
774,2013-02-13,96411.02,80074.82,99505.17,215384.89,0.0,122870.05,8936.79,170009.15,12613.64,19765.79,6908.69,2470.85,6285.38,11947.05,5039.86,1915.7,2013,2,13,3,480680.0899999999,379458.76,860138.8499999999,55.88,44.12
775,2013-02-14,116147.01,113134.29,99597.48,100920.7,0.0,138291.73,9063.16,168687.49,12425.46,24580.35,12356.87,2659.27,6694.58,8425.31,5016.48,1858.08,2013,2,14,4,529425.07,290433.19,819858.26,64.58,35.42
776,2013-02-15,120044.06,105942.93,99767.1,62863.62,0.0,144432.87,9032.62,168438.15,12269.37,25104.69,12139.64,2323.04,7066.74,10912.2,5082.79,1882.52,2013,2,15,5,528609.63,258692.71,787302.34,67.14,32.86
777,2013-02-16,122497.28,102989.99,80414.77,14603.17,0.0,140189.63,8568.9,168436.72,12403.97,19751.19,4481.88,1972.01,6847.99,7881.13,5231.55,1858.88,2013,2,16,6,504840.34,193288.72000000003,698129.06,72.31,27.69
778,2013-02-17,105354.53,62572.41,78564.81,76982.92,0.0,124277.07,8448.29,168426.59,11586.46,9924.84,501.07,1552.66,6442.13,7094.24,5075.18,1776.98,2013,2,17,7,443530.83999999997,225049.34,668580.1799999999,66.34,33.66
779,2013-02-18,129720.61,112074.28,94565.07,65031.73,0.0,141756.88,8596.55,167523.65,11452.53,14539.12,791.21,2699.9,7809.82,13749.11,4669.7,1334.81,2013,2,18,1,541408.6900000001,234906.28,776314.9700000001,69.74,30.26
780,2013-02-19,149817.21,92887.81,92530.32,116062.79,0.0,142508.39,8510.67,170188.94,11568.27,6328.07,540.41,2383.96,7719.62,9790.61,5219.54,1876.99,2013,2,19,2,539048.68,278884.92,817933.6000000001,65.9,34.1
781,2013-02-20,157232.61,120396.46,92763.66,44649.94,0.0,139890.66,8871.23,170409.1,11747.45,15941.25,3629.92,2456.67,7893.91,5969.15,5307.19,1991.72,2013,2,20,3,571299.98,217850.94000000003,789150.92,72.39,27.61
782,2013-02-21,137564.41,67768.29,95089.25,192413.15,0.0,112133.69,8889.49,170378.21,12095.47,11440.65,340.77,2128.07,7786.24,7150.59,5220.33,2011.54,2013,2,21,4,501974.88000000006,330435.26999999996,832410.15,60.3,39.7
783,2013-02-22,113088.74,66711.49,96426.06,224861.33,0.0,114030.46,9312.75,157678.76,11818.32,11848.87,326.96,1832.9,7575.08,15876.59,5399.52,2002.46,2013,2,22,5,473901.89000000013,364888.4,838790.2900000002,56.5,43.5
784,2013-02-23,38786.82,49818.07,78396.13,297646.93,0.0,109183.1,9435.77,145591.96,12102.1,19712.74,5872.59,1476.71,6692.47,15435.19,5208.6,1911.74,2013,2,23,6,350841.72,446429.2,797270.9199999999,44.01,55.99
785,2013-02-24,43313.7,53883.64,78555.58,217947.38,0.0,108294.35,9037.15,147059.82,12031.15,23912.41,11651.42,1276.88,5723.58,6846.22,5261.73,1973.1,2013,2,24,7,350958.3,375809.80999999994,726768.1099999999,48.29,51.71
786,2013-02-25,135948.44,82164.05,99691.3,182525.81,0.0,127779.99,9654.73,158343.89,11924.81,23587.48,14402.46,2448.82,7024.04,10401.77,5268.74,1982.82,2013,2,25,1,510945.77999999997,362203.37,873149.1499999999,58.52,41.48
787,2013-02-26,191675.96,110509.61,99732.01,97393.82,0.0,129959.21,9534.81,168804.19,11865.5,23967.7,15421.33,2351.0,7559.11,9306.4,5113.8,1927.98,2013,2,26,2,604586.8900000001,280535.54000000004,885122.4300000002,68.31,31.69
788,2013-02-27,184994.32,87783.3,100849.08,184742.36,0.0,113961.67,9575.45,170461.84,11999.5,15967.14,8498.81,3041.45,7868.07,6898.97,4843.66,1631.29,2013,2,27,3,576316.1399999999,336800.76999999996,913116.9099999999,63.12,36.88
789,2013-02-28,120812.02,92266.92,101094.5,207829.11,0.0,119821.2,9531.62,170253.04,12239.32,8220.01,545.34,2926.72,7553.95,14774.23,4987.22,1668.98,2013,2,28,4,524200.2199999999,350323.96,874524.1799999999,59.94,40.06
790,2013-03-01,113446.17,99676.58,100307.76,182812.83,0.0,129360.01,9471.69,170557.4,11917.23,19404.52,11232.85,2377.69,7585.44,12006.16,5119.5,1872.45,2013,3,1,5,520548.38999999996,356599.88999999996,877148.2799999999,59.35,40.65
791,2013-03-02,105176.75,78943.32,80888.79,124822.93,0.0,113156.99,9028.57,164333.05,12066.09,23447.34,3117.56,1582.61,6864.98,9391.22,5140.91,1853.06,2013,3,2,6,461350.1999999999,278463.97,739814.1699999999,62.36,37.64
792,2013-03-03,84317.56,51144.68,79275.93,136801.69,0.0,96425.6,8586.87,170149.45,12147.32,14251.34,697.13,2361.64,6426.66,10205.97,5192.64,1888.21,2013,3,3,7,417661.39999999997,262211.29000000004,679872.69,61.43,38.57
793,2013-03-04,63290.87,52790.77,95891.6,304599.77,0.0,97384.68,8074.47,170540.98,11687.82,6654.81,248.85,3347.72,7154.3,8038.6,5042.88,1875.6,2013,3,4,1,414172.18999999994,422451.52999999997,836623.72,49.51,50.49
794,2013-03-05,84359.8,98408.19,96013.0,166740.04,0.0,133495.88,8331.94,170535.85,10951.82,8050.78,351.77,3446.64,7195.24,16677.67,4749.16,1778.74,2013,3,5,2,489717.49,321369.0300000001,811086.52,60.38,39.62
795,2013-03-06,70804.13,70111.89,94551.02,194644.63,0.0,132842.26,8737.32,170365.18,10484.1,16800.15,977.35,2537.73,7726.73,8529.49,4568.09,1583.96,2013,3,6,3,437931.58,357332.45,795264.03,55.07,44.93
796,2013-03-07,30227.07,46412.28,94664.86,310581.4,0.0,112898.19,8798.6,170362.59,10892.16,10573.93,487.28,2699.9,8048.95,20565.49,5002.5,1868.83,2013,3,7,4,386782.24000000005,447301.79000000004,834084.03,46.37,53.63
797,2013-03-08,29001.57,52785.12,96119.1,279366.72,0.0,118570.37,8730.69,170473.58,10547.42,17118.35,820.38,2487.6,8221.25,20128.95,5062.97,1853.63,2013,3,8,5,393010.82999999996,428276.86999999994,821287.7,47.85,52.15
798,2013-03-09,24331.86,36009.92,77262.17,240623.75,0.0,120078.48,8533.87,170464.92,11572.41,18449.73,2930.12,1444.2,6974.89,19825.91,5243.96,1858.37,2013,3,9,6,350091.7,395512.8599999999,745604.5599999999,46.95,53.05
799,2013-03-10,24252.55,24082.09,75758.41,223637.99,0.0,117773.11,7863.87,170557.47,11314.33,18702.6,452.23,1356.21,5940.81,7199.3,5145.46,1857.77,2013,3,10,7,322156.17000000004,373738.02999999997,695894.2,46.29,53.71
800,2013-03-11,29559.86,41015.11,95714.21,294222.2,0.0,124174.94,8492.5,170531.2,10693.39,19079.2,2077.01,2114.91,6941.26,10878.26,5130.93,1844.07,2013,3,11,1,370378.24,452090.81000000006,822469.05,45.03,54.97
801,2013-03-12,37291.19,67707.31,95336.86,203762.83,0.0,160355.76,8889.57,170559.84,10358.18,14395.48,1189.14,1958.47,7137.7,26845.82,5275.83,1898.57,2013,3,12,2,421002.59,391959.95999999996,812962.55,51.79,48.21
802,2013-03-13,34856.83,53027.48,97961.12,276830.81,0.0,152718.76,8957.07,170587.25,10621.9,22701.37,12102.78,2858.02,7074.15,13467.35,5145.95,1870.67,2013,3,13,3,393935.22000000003,476846.29000000004,870781.51,45.24,54.76
803,2013-03-14,37027.26,65291.8,100106.85,237151.15,0.0,167466.94,8781.94,170571.36,10713.14,29023.18,18178.19,2477.66,7114.24,20560.87,5129.18,1914.73,2013,3,14,4,417061.1599999999,464447.32999999996,881508.4899999999,47.31,52.69
804,2013-03-15,50582.64,103966.08,101696.9,103701.05,0.0,191420.98,9040.98,170528.02,11618.8,30841.49,15799.86,2197.97,6984.64,15364.78,5227.6,1998.54,2013,3,15,5,465589.61,355380.72,820970.33,56.71,43.29
805,2013-03-16,44093.91,55535.78,81043.4,184967.93,0.0,154869.9,9081.76,170520.6,11895.17,12994.72,1125.43,1473.3,6332.68,10810.3,5309.63,1962.56,2013,3,16,6,384201.36,367815.7099999999,752017.0699999998,51.09,48.91
806,2013-03-17,44420.56,42030.32,79025.83,143488.45,0.0,152410.41,8326.43,170488.42,11476.24,10099.0,598.52,1598.99,6001.12,14021.01,4855.61,1575.01,2013,3,17,7,370768.29000000004,319647.63,690415.92,53.7,46.3
807,2013-03-18,33734.62,58160.11,96481.51,250475.99,0.0,133033.04,8376.42,170441.24,11387.11,30023.43,11030.34,2005.11,7592.05,12257.95,4399.14,1092.94,2013,3,18,1,393448.15,437042.85000000003,830491.0,47.38,52.62
808,2013-03-19,75511.63,109225.09,97511.97,89281.33,0.0,168070.39,7937.5,170442.4,11193.34,15154.68,1743.21,2857.2,7381.89,15274.26,4321.3,1092.61,2013,3,19,2,490463.24,286535.56000000006,776998.8,63.12,36.88
809,2013-03-20,64131.99,81147.54,100579.13,158665.67,0.0,141975.11,8192.25,170433.88,11664.11,27977.79,11832.21,2792.55,7704.74,11260.9,4151.55,1048.16,2013,3,20,3,450394.53,353163.05,803557.5800000001,56.05,43.95
810,2013-03-21,44715.16,54071.87,100583.55,179301.59,0.0,145490.94,8436.08,170359.37,12059.46,28113.21,12453.83,2068.79,7680.84,14225.95,4498.19,1270.65,2013,3,21,4,406639.80000000005,378689.6800000001,785329.4800000002,51.78,48.22
811,2013-03-22,37164.48,48629.78,99510.56,215745.66,0.0,147861.7,8453.08,170353.52,11971.18,20740.02,3957.34,2002.71,7505.47,21010.6,4443.01,1062.46,2013,3,22,5,399073.20999999996,401338.36000000004,800411.5700000001,49.86,50.14
812,2013-03-23,40067.63,58052.06,80477.26,91318.68,0.0,173812.0,8365.05,170400.64,12134.93,18476.31,906.22,1208.51,7050.26,20405.34,4555.38,1088.71,2013,3,23,6,390582.13000000006,297736.85,688318.98,56.74,43.26
813,2013-03-24,29393.42,32485.36,78286.14,183652.38,0.0,122706.49,8095.79,170400.46,12108.98,20155.01,3259.65,875.81,6238.05,14342.06,4503.56,1080.75,2013,3,24,7,344620.64999999997,342963.26,687583.9099999999,50.12,49.88
814,2013-03-25,32275.66,33761.42,96864.57,271408.03,0.0,136161.98,8402.92,170358.5,11798.1,14801.05,863.36,1633.63,7209.92,6977.82,4408.3,1054.54,2013,3,25,1,361892.74000000005,436087.05999999994,797979.8,45.35,54.65
815,2013-03-26,32120.2,55053.21,97685.37,176368.72,0.0,173931.32,8521.41,170298.92,11457.98,12023.79,850.27,1875.59,7559.35,24470.31,4414.55,1067.83,2013,3,26,2,401998.91,375699.91000000003,777698.8200000001,51.69,48.31
816,2013-03-27,30269.36,50860.72,97832.47,134651.36,0.0,191228.12,8547.14,170372.69,11962.87,17440.65,2083.14,1780.94,7583.72,24082.63,4447.69,1063.05,2013,3,27,3,395777.36,358429.19,754206.55,52.48,47.52
817,2013-03-28,23866.1,40527.53,91645.85,133428.88,0.0,189217.15,8278.39,170350.39,12001.16,19302.05,1539.9,1383.24,6720.87,7120.09,4367.36,1082.7,2013,3,28,4,354259.82,356571.84,710831.66,49.84,50.16
818,2013-03-29,28232.02,31561.6,85352.21,65434.02,0.0,189574.62,7736.8,162341.53,11618.83,10818.74,133.14,1598.58,5932.05,18343.91,4415.66,1090.82,2013,3,29,5,345514.36,278670.17,624184.53,55.35,44.65
819,2013-03-30,21985.7,31192.2,71941.3,129950.31,0.0,193208.09,7969.11,142942.03,11788.46,26192.54,1915.28,1835.12,6083.59,11315.34,4323.95,1041.07,2013,3,30,6,299588.34,364095.75000000006,663684.0900000001,45.14,54.86
820,2013-03-31,22137.06,30456.61,69375.07,74725.41,0.0,205296.98,7385.38,136768.51,11347.5,12912.54,416.06,1677.86,5727.14,11545.18,4280.99,1038.03,2013,3,31,7,289353.8,305736.52,595090.3200000001,48.62,51.38
821,2013-04-01,27288.83,31783.5,92548.37,109297.58,0.0,208092.86,8066.69,142561.88,12220.74,24762.41,469.33,2559.36,7196.56,9979.65,2970.31,881.54,2013,4,1,1,324955.15,355724.45999999996,680679.61,47.74,52.26
822,2013-04-02,27894.74,46451.83,96372.05,145476.64,0.0,218715.42,7899.13,156494.52,11916.18,25609.4,5290.27,2307.06,7074.78,9509.4,2786.77,751.63,2013,4,2,2,356790.2800000001,407759.5400000001,764549.8200000002,46.67,53.33
823,2013-04-03,39607.28,65199.88,96718.96,101062.3,0.0,230960.71,7800.01,170234.87,11595.26,18731.0,2878.84,2974.77,6981.01,18132.35,2886.84,736.01,2013,4,3,3,410535.97000000003,365964.12000000005,776500.0900000001,52.87,47.13
824,2013-04-04,44388.09,61161.34,96420.5,124751.91,0.0,230109.59,7731.08,170436.95,11765.5,19425.54,3621.11,1940.08,7560.85,17236.5,2945.98,765.63,2013,4,4,4,409821.36999999994,390439.27999999997,800260.6499999999,51.21,48.79
825,2013-04-05,26043.19,52725.2,97738.8,170176.42,0.0,223543.08,7916.68,163912.16,12047.96,18159.58,3582.31,1850.38,7418.38,12948.48,2541.43,633.9,2013,4,5,5,373094.7,428143.25000000006,801237.9500000001,46.56,53.44
826,2013-04-06,17740.62,34113.84,79084.54,180653.05,0.0,214550.12,7708.35,146306.05,12254.6,28406.33,3118.45,1619.7,6724.43,11415.56,2791.58,747.5,2013,4,6,6,307504.67,439730.05,747234.72,41.15,58.85
827,2013-04-07,21371.76,35814.32,78119.48,111132.08,0.0,218142.42,7897.38,146357.66,12382.56,25453.27,3783.64,1447.82,6179.11,12768.09,2911.48,777.24,2013,4,7,7,312867.1,371671.21,684538.31,45.7,54.3
828,2013-04-08,29859.35,42874.39,94886.08,201427.2,0.0,198918.03,8150.51,146596.92,12102.92,22403.95,5917.33,1856.11,7429.66,5811.23,2855.82,761.57,2013,4,8,1,340320.06999999995,441531.0,781851.07,43.53,56.47
829,2013-04-09,28696.49,41087.63,93791.61,216262.68,0.0,199109.25,8200.22,146635.86,12318.77,22162.61,2886.58,1499.42,7039.19,11444.51,2958.34,774.81,2013,4,9,2,341353.26999999996,453514.7,794867.97,42.94,57.06
830,2013-04-10,28958.15,41996.62,93616.11,205703.03,0.0,203533.98,8084.49,146150.17,11985.44,21656.33,2210.22,1703.46,7458.82,9571.85,2766.27,919.27,2013,4,10,3,340305.94000000006,446008.27,786314.2100000001,43.28,56.72
831,2013-04-11,26840.96,33847.72,93121.22,224432.84,0.0,183841.77,8186.1,146396.79,12027.43,20938.55,1480.54,1291.77,7024.87,6774.27,2895.61,957.79,2013,4,11,4,326379.31000000006,443678.9199999999,770058.23,42.38,57.62
832,2013-04-12,26899.61,44729.95,94538.77,168721.9,0.0,184482.91,8089.57,146573.34,12490.68,30092.8,13080.62,1183.86,7044.26,15943.49,2952.82,966.69,2013,4,12,5,347955.67,409835.6,757791.27,45.92,54.08
833,2013-04-13,22364.32,35202.91,76594.57,137031.6,0.0,179127.46,7996.5,146570.15,12508.18,33920.53,13797.61,935.46,6394.56,12161.94,2936.8,957.62,2013,4,13,6,311157.21,377343.0,688500.21,45.19,54.81
834,2013-04-14,19199.47,29044.86,74687.57,121515.25,0.0,163786.85,7570.23,146460.38,12675.21,32027.88,5200.22,871.47,5674.36,8815.72,3032.99,952.96,2013,4,14,7,295357.04999999993,336158.37,631515.4199999999,46.77,53.23
835,2013-04-15,52988.97,66259.7,95610.4,66313.19,0.0,195467.9,7962.35,146341.9,12366.68,29520.75,16466.7,1072.47,6639.5,19016.76,3066.42,954.08,2013,4,15,1,398958.47,321089.30000000005,720047.77,55.41,44.59
836,2013-04-16,75940.41,67466.95,96994.02,30558.21,0.0,201306.57,7553.42,146215.26,11575.53,31787.41,19818.26,1300.33,7024.86,14108.96,3209.61,1023.08,2013,4,16,2,419813.82000000007,296069.06,715882.8800000001,58.64,41.36
837,2013-04-17,69397.89,41914.89,95981.1,87415.46,0.0,185043.18,7632.21,146160.66,11610.06,32820.29,22664.33,1945.86,6903.34,12184.58,3112.23,996.69,2013,4,17,3,385232.76,340550.01,725782.77,53.08,46.92
838,2013-04-18,58442.3,32369.8,96734.8,101414.32,0.0,184947.64,7636.92,145993.14,11995.48,32641.03,23045.47,2417.26,7347.44,13342.6,2766.36,953.74,2013,4,18,4,367050.62000000005,354997.67999999993,722048.3,50.83,49.17
839,2013-04-19,25867.89,22726.76,97890.85,230042.89,0.0,160397.26,8443.88,146030.09,12383.91,30625.72,13437.67,2502.86,7211.84,7360.82,3151.15,1006.66,2013,4,19,5,321186.14,447894.11,769080.25,41.76,58.24
840,2013-04-20,21650.9,26866.05,78591.93,185258.28,0.0,144311.07,7900.28,143197.28,12874.7,30565.62,15426.72,2553.97,7256.4,16417.27,3182.04,995.77,2013,4,20,6,307616.12,389432.16,697048.28,44.13,55.87
841,2013-04-21,23370.21,40144.44,76883.97,110488.78,0.0,156681.57,7793.46,146254.66,13146.52,32334.85,20240.02,1713.78,6615.24,10450.27,2818.44,703.57,2013,4,21,7,316044.47000000003,333595.31,649639.78,48.65,51.35
842,2013-04-22,34630.66,36093.69,96064.43,153817.91,0.0,155471.93,7681.25,146278.9,12902.02,28040.61,18306.53,3744.64,7217.43,15065.44,2853.22,698.9,2013,4,22,1,349629.66,369237.9,718867.56,48.64,51.36
843,2013-04-23,41712.59,50217.45,98018.62,118889.55,0.0,158507.48,7664.76,140553.43,11875.49,32565.33,19169.26,3044.27,7207.73,14477.41,2867.55,694.56,2013,4,23,2,365763.80999999994,341701.67000000004,707465.48,51.7,48.3
844,2013-04-24,55312.0,49604.64,99143.72,109330.95,0.0,151879.94,7837.97,146247.12,11605.08,32262.78,21737.09,2965.61,7496.63,11922.45,2806.79,673.15,2013,4,24,3,383336.92999999993,327488.99000000005,710825.9199999999,53.93,46.07
845,2013-04-25,61765.06,53076.01,98775.72,100034.85,0.0,161450.2,8238.6,146278.09,12073.8,18184.33,14460.02,2991.11,7256.22,7592.44,2674.16,636.27,2013,4,25,4,388647.4099999999,306839.4700000001,695486.88,55.88,44.12
846,2013-04-26,48677.67,49788.11,99746.39,118448.62,0.0,161143.93,8474.86,146356.18,12475.7,19349.0,9650.03,2570.27,7343.06,8648.2,2815.26,629.22,2013,4,26,5,374420.0,321696.5,696116.5,53.79,46.21
847,2013-04-27,29347.27,35416.96,79661.97,215369.51,0.0,108278.6,8828.87,146445.7,12363.03,21524.95,7249.85,1806.91,6443.34,14463.18,3118.07,912.32,2013,4,27,6,325532.27,365698.26,691230.53,47.09,52.91
