,fecha,preciomedio,preciominimo,preciomaximo,Año,Mes,Dia,DiaSemana
465,2012-04-10,32.14,15.14,54.6,2012,4,10,2
466,2012-04-11,40.53,3.0,66.85,2012,4,11,3
467,2012-04-12,57.04,40.0,70.52,2012,4,12,4
468,2012-04-13,38.98,23.13,51.2,2012,4,13,5
469,2012-04-14,36.96,10.0,52.5,2012,4,14,6
470,2012-04-15,10.99,0.0,50.0,2012,4,15,7
471,2012-04-16,40.01,0.0,62.0,2012,4,16,1
472,2012-04-17,49.41,32.43,62.5,2012,4,17,2
473,2012-04-18,34.44,18.0,55.13,2012,4,18,3
474,2012-04-19,22.69,0.0,50.02,2012,4,19,4
475,2012-04-20,39.79,7.07,60.7,2012,4,20,5
476,2012-04-21,43.44,34.07,60.22,2012,4,21,6
477,2012-04-22,41.18,29.68,54.02,2012,4,22,7
478,2012-04-23,37.98,20.0,58.2,2012,4,23,1
479,2012-04-24,38.12,1.0,57.5,2012,4,24,2
480,2012-04-25,22.06,0.0,48.03,2012,4,25,3
481,2012-04-26,39.46,3.0,64.15,2012,4,26,4
482,2012-04-27,56.34,39.87,68.69,2012,4,27,5
483,2012-04-28,51.06,34.07,62.1,2012,4,28,6
484,2012-04-29,37.94,23.0,60.09,2012,4,29,7
485,2012-04-30,39.52,29.57,54.29,2012,4,30,1
486,2012-05-01,27.39,13.25,54.72,2012,5,1,2
487,2012-05-02,42.03,22.07,54.29,2012,5,2,3
488,2012-05-03,42.34,31.32,52.1,2012,5,3,4
489,2012-05-04,32.14,17.07,47.57,2012,5,4,5
490,2012-05-05,32.07,15.0,53.26,2012,5,5,6
491,2012-05-06,34.99,24.12,54.29,2012,5,6,7
492,2012-05-07,45.38,31.05,53.54,2012,5,7,1
493,2012-05-08,35.43,17.07,49.72,2012,5,8,2
494,2012-05-09,47.48,35.26,53.61,2012,5,9,3
495,2012-05-10,44.34,29.08,50.72,2012,5,10,4
496,2012-05-11,45.79,33.11,52.63,2012,5,11,5
497,2012-05-12,41.52,32.7,52.2,2012,5,12,6
498,2012-05-13,34.95,22.12,53.03,2012,5,13,7
499,2012-05-14,48.04,30.12,60.13,2012,5,14,1
500,2012-05-15,45.91,33.05,54.97,2012,5,15,2
501,2012-05-16,47.85,30.56,57.2,2012,5,16,3
502,2012-05-17,39.75,26.07,51.2,2012,5,17,4
503,2012-05-18,53.72,49.72,63.36,2012,5,18,5
504,2012-05-19,47.65,32.74,56.5,2012,5,19,6
505,2012-05-20,32.27,7.07,52.72,2012,5,20,7
506,2012-05-21,35.37,10.0,49.0,2012,5,21,1
507,2012-05-22,44.76,25.0,53.54,2012,5,22,2
508,2012-05-23,50.87,42.06,53.55,2012,5,23,3
509,2012-05-24,50.92,42.06,55.85,2012,5,24,4
510,2012-05-25,50.51,44.76,55.01,2012,5,25,5
511,2012-05-26,46.85,36.57,53.54,2012,5,26,6
512,2012-05-27,43.45,30.58,56.0,2012,5,27,7
513,2012-05-28,50.52,40.0,53.54,2012,5,28,1
514,2012-05-29,53.68,50.0,58.64,2012,5,29,2
515,2012-05-30,53.12,48.02,57.53,2012,5,30,3
516,2012-05-31,49.97,38.0,56.5,2012,5,31,4
517,2012-06-01,56.61,44.16,65.1,2012,6,1,5
518,2012-06-02,53.78,43.79,65.38,2012,6,2,6
519,2012-06-03,49.73,40.08,70.2,2012,6,3,7
520,2012-06-04,57.58,49.26,67.08,2012,6,4,1
521,2012-06-05,57.6,49.72,70.0,2012,6,5,2
522,2012-06-06,54.67,43.0,69.69,2012,6,6,3
523,2012-06-07,46.38,28.86,60.01,2012,6,7,4
524,2012-06-08,56.71,42.06,69.81,2012,6,8,5
525,2012-06-09,53.55,43.57,60.01,2012,6,9,6
526,2012-06-10,41.66,22.06,65.3,2012,6,10,7
527,2012-06-11,49.31,38.99,65.65,2012,6,11,1
528,2012-06-12,51.21,32.31,61.11,2012,6,12,2
529,2012-06-13,57.92,49.72,64.64,2012,6,13,3
530,2012-06-14,51.63,43.79,56.1,2012,6,14,4
531,2012-06-15,53.74,41.66,62.6,2012,6,15,5
532,2012-06-16,54.41,48.85,66.01,2012,6,16,6
533,2012-06-17,52.09,32.3,66.48,2012,6,17,7
534,2012-06-18,57.7,48.57,66.02,2012,6,18,1
535,2012-06-19,57.83,49.72,66.01,2012,6,19,2
536,2012-06-20,57.25,51.02,65.0,2012,6,20,3
537,2012-06-21,50.52,32.87,58.62,2012,6,21,4
538,2012-06-22,54.55,45.53,63.25,2012,6,22,5
539,2012-06-23,53.28,49.29,55.0,2012,6,23,6
540,2012-06-24,49.95,40.9,59.0,2012,6,24,7
541,2012-06-25,52.37,38.7,60.09,2012,6,25,1
542,2012-06-26,54.96,41.0,63.1,2012,6,26,2
543,2012-06-27,56.84,49.72,62.0,2012,6,27,3
544,2012-06-28,54.48,35.81,66.69,2012,6,28,4
545,2012-06-29,56.08,47.85,67.65,2012,6,29,5
546,2012-06-30,50.53,43.25,56.07,2012,6,30,6
547,2012-07-01,38.89,17.07,70.0,2012,7,1,7
548,2012-07-02,56.6,48.0,64.5,2012,7,2,1
549,2012-07-03,55.04,49.72,58.9,2012,7,3,2
550,2012-07-04,50.01,35.53,56.07,2012,7,4,3
551,2012-07-05,45.26,32.44,53.54,2012,7,5,4
552,2012-07-06,51.81,41.17,58.9,2012,7,6,5
553,2012-07-07,50.13,38.16,63.34,2012,7,7,6
554,2012-07-08,46.35,38.06,58.13,2012,7,8,7
555,2012-07-09,54.46,40.0,67.8,2012,7,9,1
556,2012-07-10,51.98,38.16,64.35,2012,7,10,2
557,2012-07-11,54.24,44.17,65.48,2012,7,11,3
558,2012-07-12,55.31,45.21,60.8,2012,7,12,4
559,2012-07-13,51.56,43.0,60.8,2012,7,13,5
560,2012-07-14,49.17,38.78,61.2,2012,7,14,6
561,2012-07-15,45.17,38.13,57.2,2012,7,15,7
562,2012-07-16,47.81,15.07,62.3,2012,7,16,1
563,2012-07-17,51.0,29.78,60.25,2012,7,17,2
564,2012-07-18,54.55,47.5,60.0,2012,7,18,3
565,2012-07-19,50.32,35.53,60.24,2012,7,19,4
566,2012-07-20,48.79,35.53,60.09,2012,7,20,5
567,2012-07-21,48.21,40.16,55.6,2012,7,21,6
568,2012-07-22,41.36,26.7,56.0,2012,7,22,7
569,2012-07-23,49.28,32.8,59.87,2012,7,23,1
570,2012-07-24,49.45,34.07,55.0,2012,7,24,2
571,2012-07-25,54.51,43.0,59.87,2012,7,25,3
572,2012-07-26,56.08,49.5,59.7,2012,7,26,4
573,2012-07-27,51.27,43.0,56.4,2012,7,27,5
574,2012-07-28,50.2,42.5,59.1,2012,7,28,6
575,2012-07-29,47.89,40.0,60.13,2012,7,29,7
576,2012-07-30,51.84,40.06,58.45,2012,7,30,1
577,2012-07-31,50.54,43.44,58.02,2012,7,31,2
578,2012-08-01,47.82,38.57,52.11,2012,8,1,3
579,2012-08-02,50.66,40.16,60.0,2012,8,2,4
580,2012-08-03,49.6,40.0,60.15,2012,8,3,5
581,2012-08-04,44.73,40.0,53.0,2012,8,4,6
582,2012-08-05,39.11,31.67,49.72,2012,8,5,7
583,2012-08-06,50.02,33.86,58.46,2012,8,6,1
584,2012-08-07,49.15,40.16,54.11,2012,8,7,2
585,2012-08-08,48.74,40.0,53.54,2012,8,8,3
586,2012-08-09,49.14,40.16,53.51,2012,8,9,4
587,2012-08-10,51.33,44.0,58.16,2012,8,10,5
588,2012-08-11,48.11,38.83,60.03,2012,8,11,6
589,2012-08-12,46.42,38.16,61.43,2012,8,12,7
590,2012-08-13,50.12,40.16,59.3,2012,8,13,1
591,2012-08-14,47.7,36.57,53.54,2012,8,14,2
592,2012-08-15,36.64,10.06,66.1,2012,8,15,3
593,2012-08-16,54.3,49.69,62.12,2012,8,16,4
594,2012-08-17,52.45,42.9,57.06,2012,8,17,5
595,2012-08-18,52.61,46.62,56.14,2012,8,18,6
596,2012-08-19,48.25,38.0,60.94,2012,8,19,7
597,2012-08-20,52.93,42.9,58.6,2012,8,20,1
598,2012-08-21,54.24,40.06,61.63,2012,8,21,2
599,2012-08-22,53.52,39.9,62.12,2012,8,22,3
600,2012-08-23,53.39,41.08,60.27,2012,8,23,4
601,2012-08-24,50.59,38.57,57.14,2012,8,24,5
602,2012-08-25,47.35,40.65,50.03,2012,8,25,6
603,2012-08-26,47.36,35.0,60.46,2012,8,26,7
604,2012-08-27,51.76,42.49,60.09,2012,8,27,1
605,2012-08-28,55.64,43.27,64.01,2012,8,28,2
606,2012-08-29,51.82,43.57,55.1,2012,8,29,3
607,2012-08-30,49.59,41.0,57.8,2012,8,30,4
608,2012-08-31,44.29,31.9,57.21,2012,8,31,5
609,2012-09-01,36.43,17.07,53.46,2012,9,1,6
610,2012-09-02,31.24,7.13,53.0,2012,9,2,7
611,2012-09-03,44.4,15.07,56.07,2012,9,3,1
612,2012-09-04,46.34,30.06,54.69,2012,9,4,2
613,2012-09-05,47.7,30.06,55.62,2012,9,5,3
614,2012-09-06,49.5,31.72,59.03,2012,9,6,4
615,2012-09-07,54.48,44.0,62.0,2012,9,7,5
616,2012-09-08,53.31,41.08,68.0,2012,9,8,6
617,2012-09-09,50.56,37.91,66.2,2012,9,9,7
618,2012-09-10,54.12,45.0,59.86,2012,9,10,1
619,2012-09-11,54.06,52.32,58.1,2012,9,11,2
620,2012-09-12,50.48,38.0,60.13,2012,9,12,3
621,2012-09-13,45.97,32.48,58.03,2012,9,13,4
622,2012-09-14,48.55,30.68,56.51,2012,9,14,5
623,2012-09-15,50.34,35.12,67.45,2012,9,15,6
624,2012-09-16,51.05,42.0,65.09,2012,9,16,7
625,2012-09-17,57.69,47.13,65.1,2012,9,17,1
626,2012-09-18,55.41,47.19,62.0,2012,9,18,2
627,2012-09-19,52.32,34.99,62.8,2012,9,19,3
628,2012-09-20,55.03,47.0,63.2,2012,9,20,4
629,2012-09-21,54.7,46.13,64.1,2012,9,21,5
630,2012-09-22,53.64,44.38,61.59,2012,9,22,6
631,2012-09-23,27.43,1.13,60.4,2012,9,23,7
632,2012-09-24,36.83,0.0,63.12,2012,9,24,1
633,2012-09-25,40.92,17.07,53.54,2012,9,25,2
634,2012-09-26,45.28,22.91,70.01,2012,9,26,3
635,2012-09-27,52.1,35.1,57.59,2012,9,27,4
636,2012-09-28,46.77,30.68,53.59,2012,9,28,5
637,2012-09-29,36.58,17.07,54.7,2012,9,29,6
638,2012-09-30,44.45,17.07,69.87,2012,9,30,7
639,2012-10-01,57.61,53.54,63.01,2012,10,1,1
640,2012-10-02,57.19,49.75,62.0,2012,10,2,2
641,2012-10-03,54.11,41.16,61.34,2012,10,3,3
642,2012-10-04,54.31,39.01,60.64,2012,10,4,4
643,2012-10-05,52.12,39.01,60.09,2012,10,5,5
644,2012-10-06,49.3,42.0,59.95,2012,10,6,6
645,2012-10-07,44.14,31.65,63.42,2012,10,7,7
646,2012-10-08,51.4,36.2,60.09,2012,10,8,1
647,2012-10-09,50.81,33.01,60.09,2012,10,9,2
648,2012-10-10,51.59,40.06,59.2,2012,10,10,3
649,2012-10-11,47.15,30.0,56.01,2012,10,11,4
650,2012-10-12,44.94,34.07,56.7,2012,10,12,5
651,2012-10-13,48.68,35.4,61.0,2012,10,13,6
652,2012-10-14,25.96,0.1,49.75,2012,10,14,7
653,2012-10-15,44.49,19.41,63.76,2012,10,15,1
654,2012-10-16,44.51,28.15,59.86,2012,10,16,2
655,2012-10-17,36.13,12.0,53.54,2012,10,17,3
656,2012-10-18,38.89,12.0,53.36,2012,10,18,4
657,2012-10-19,46.96,25.64,57.71,2012,10,19,5
658,2012-10-20,48.8,42.0,54.0,2012,10,20,6
659,2012-10-21,37.76,22.07,61.51,2012,10,21,7
660,2012-10-22,51.23,28.47,64.95,2012,10,22,1
661,2012-10-23,50.34,39.16,55.64,2012,10,23,2
662,2012-10-24,40.92,18.63,50.91,2012,10,24,3
663,2012-10-25,37.18,15.0,53.7,2012,10,25,4
664,2012-10-26,44.17,25.0,60.17,2012,10,26,5
665,2012-10-27,24.99,10.0,49.74,2012,10,27,6
666,2012-10-28,21.77,0.0,61.43,2012,10,28,7
667,2012-10-29,53.05,23.71,75.9,2012,10,29,1
668,2012-10-30,55.17,31.51,70.13,2012,10,30,2
669,2012-10-31,50.44,28.2,64.0,2012,10,31,3
670,2012-11-01,9.55,0.0,41.71,2012,11,1,4
671,2012-11-02,21.64,0.0,49.47,2012,11,2,5
672,2012-11-03,42.63,22.07,65.04,2012,11,3,6
673,2012-11-04,37.17,17.5,50.45,2012,11,4,7
674,2012-11-05,41.19,1.0,68.67,2012,11,5,1
675,2012-11-06,43.67,10.0,53.58,2012,11,6,2
676,2012-11-07,37.83,7.07,53.77,2012,11,7,3
677,2012-11-08,44.21,20.32,61.1,2012,11,8,4
678,2012-11-09,53.53,42.77,64.99,2012,11,9,5
679,2012-11-10,42.11,28.07,53.7,2012,11,10,6
680,2012-11-11,30.51,10.07,49.65,2012,11,11,7
681,2012-11-12,46.15,17.07,64.99,2012,11,12,1
682,2012-11-13,48.43,25.0,62.1,2012,11,13,2
683,2012-11-14,40.33,27.1,49.5,2012,11,14,3
684,2012-11-15,42.33,20.0,56.2,2012,11,15,4
685,2012-11-16,44.66,28.07,53.7,2012,11,16,5
686,2012-11-17,47.13,36.0,56.01,2012,11,17,6
687,2012-11-18,43.81,25.37,64.99,2012,11,18,7
688,2012-11-19,53.61,42.0,60.91,2012,11,19,1
689,2012-11-20,49.61,32.0,62.23,2012,11,20,2
690,2012-11-21,52.22,35.4,60.24,2012,11,21,3
691,2012-11-22,52.29,39.06,60.17,2012,11,22,4
692,2012-11-23,45.19,24.0,53.7,2012,11,23,5
693,2012-11-24,33.59,1.0,76.37,2012,11,24,6
694,2012-11-25,46.57,40.0,53.7,2012,11,25,7
695,2012-11-26,45.24,20.0,56.69,2012,11,26,1
696,2012-11-27,44.23,28.9,50.3,2012,11,27,2
697,2012-11-28,37.84,15.07,49.5,2012,11,28,3
698,2012-11-29,36.69,3.0,56.69,2012,11,29,4
699,2012-11-30,48.08,25.44,61.12,2012,11,30,5
700,2012-12-01,48.82,35.97,61.0,2012,12,1,6
701,2012-12-02,49.16,34.57,69.85,2012,12,2,7
702,2012-12-03,56.85,36.57,70.01,2012,12,3,1
703,2012-12-04,48.44,28.07,64.4,2012,12,4,2
704,2012-12-05,48.8,26.07,68.01,2012,12,5,3
705,2012-12-06,52.83,39.45,62.2,2012,12,6,4
706,2012-12-07,51.81,35.4,60.0,2012,12,7,5
707,2012-12-08,48.12,36.57,57.5,2012,12,8,6
708,2012-12-09,54.02,39.16,75.69,2012,12,9,7
709,2012-12-10,58.55,41.1,70.13,2012,12,10,1
710,2012-12-11,63.99,48.79,81.54,2012,12,11,2
711,2012-12-12,67.51,53.59,76.06,2012,12,12,3
712,2012-12-13,52.62,45.0,61.7,2012,12,13,4
713,2012-12-14,38.62,1.0,53.59,2012,12,14,5
714,2012-12-15,32.73,1.0,60.26,2012,12,15,6
715,2012-12-16,21.8,0.0,58.34,2012,12,16,7
716,2012-12-17,49.18,3.0,79.12,2012,12,17,1
717,2012-12-18,52.15,35.0,62.74,2012,12,18,2
718,2012-12-19,50.05,35.0,57.5,2012,12,19,3
719,2012-12-20,37.55,2.02,56.15,2012,12,20,4
720,2012-12-21,30.79,1.0,46.51,2012,12,21,5
721,2012-12-22,37.62,15.8,49.75,2012,12,22,6
722,2012-12-23,29.24,17.4,44.1,2012,12,23,7
723,2012-12-24,14.31,0.0,38.66,2012,12,24,1
724,2012-12-25,11.62,1.0,37.37,2012,12,25,2
725,2012-12-26,27.22,0.5,45.6,2012,12,26,3
726,2012-12-27,34.53,5.9,53.59,2012,12,27,4
727,2012-12-28,42.56,23.0,52.69,2012,12,28,5
728,2012-12-29,20.81,5.57,40.69,2012,12,29,6
729,2012-12-30,35.31,7.0,84.2,2012,12,30,7
730,2012-12-31,26.08,9.0,44.1,2012,12,31,1
731,2013-01-01,32.21,21.0,58.11,2013,1,1,2
732,2013-01-02,47.67,21.0,70.33,2013,1,2,3
733,2013-01-03,54.6,23.9,84.96,2013,1,3,4
734,2013-01-04,60.34,47.0,70.0,2013,1,4,5
735,2013-01-05,57.5,47.13,67.33,2013,1,5,6
736,2013-01-06,57.02,42.49,80.0,2013,1,6,7
737,2013-01-07,62.1,45.48,74.9,2013,1,7,1
738,2013-01-08,67.42,46.86,80.04,2013,1,8,2
739,2013-01-09,66.34,48.95,75.69,2013,1,9,3
740,2013-01-10,64.36,33.2,86.01,2013,1,10,4
741,2013-01-11,71.09,51.69,82.11,2013,1,11,5
742,2013-01-12,53.28,43.75,72.87,2013,1,12,6
743,2013-01-13,45.5,22.1,72.54,2013,1,13,7
744,2013-01-14,60.08,26.33,83.94,2013,1,14,1
745,2013-01-15,57.81,41.0,72.69,2013,1,15,2
746,2013-01-16,51.13,30.58,68.15,2013,1,16,3
747,2013-01-17,52.11,22.1,67.83,2013,1,17,4
748,2013-01-18,49.03,21.7,68.64,2013,1,18,5
749,2013-01-19,38.16,22.1,56.01,2013,1,19,6
750,2013-01-20,20.05,0.0,54.69,2013,1,20,7
751,2013-01-21,42.67,0.0,73.59,2013,1,21,1
752,2013-01-22,36.15,1.0,65.0,2013,1,22,2
753,2013-01-23,38.44,0.0,76.24,2013,1,23,3
754,2013-01-24,40.23,0.0,87.54,2013,1,24,4
755,2013-01-25,58.93,23.69,82.09,2013,1,25,5
756,2013-01-26,40.59,15.0,65.96,2013,1,26,6
757,2013-01-27,35.15,14.69,56.63,2013,1,27,7
758,2013-01-28,45.6,0.0,80.09,2013,1,28,1
759,2013-01-29,53.41,28.4,76.98,2013,1,29,2
760,2013-01-30,49.59,15.09,70.0,2013,1,30,3
761,2013-01-31,57.06,27.76,81.0,2013,1,31,4
762,2013-02-01,37.45,25.0,56.6,2013,2,1,5
763,2013-02-02,7.6899999999999995,0.0,29.19,2013,2,2,6
764,2013-02-03,25.37,0.7,60.69,2013,2,3,7
765,2013-02-04,55.31,22.15,89.0,2013,2,4,1
766,2013-02-05,49.86,30.05,67.0,2013,2,5,2
767,2013-02-06,19.44,0.0,38.6,2013,2,6,3
768,2013-02-07,40.46,0.0,75.41,2013,2,7,4
769,2013-02-08,37.55,20.06,54.46,2013,2,8,5
770,2013-02-09,49.14,27.99,90.0,2013,2,9,6
771,2013-02-10,28.09,5.0,62.6,2013,2,10,7
772,2013-02-11,32.25,0.0,62.68,2013,2,11,1
773,2013-02-12,45.86,12.0,75.41,2013,2,12,2
774,2013-02-13,47.41,23.0,65.02,2013,2,13,3
775,2013-02-14,57.91,37.54,73.4,2013,2,14,4
776,2013-02-15,58.53,43.04,75.02,2013,2,15,5
777,2013-02-16,62.22,48.13,80.0,2013,2,16,6
778,2013-02-17,48.8,40.83,62.43,2013,2,17,7
779,2013-02-18,59.01,34.6,75.02,2013,2,18,1
780,2013-02-19,58.67,38.1,80.13,2013,2,19,2
781,2013-02-20,62.51,46.92,76.5,2013,2,20,3
782,2013-02-21,49.39,40.36,62.0,2013,2,21,4
783,2013-02-22,45.67,30.75,62.96,2013,2,22,5
784,2013-02-23,26.29,0.0,60.01,2013,2,23,6
785,2013-02-24,43.67,25.98,65.0,2013,2,24,7
786,2013-02-25,55.09,38.69,70.88,2013,2,25,1
787,2013-02-26,58.27,46.5,71.1,2013,2,26,2
788,2013-02-27,49.9,46.75,56.1,2013,2,27,3
789,2013-02-28,49.38,42.0,54.6,2013,2,28,4
790,2013-03-01,46.58,30.0,65.0,2013,3,1,5
791,2013-03-02,52.82,42.06,70.1,2013,3,2,6
792,2013-03-03,50.88,43.06,63.9,2013,3,3,7
793,2013-03-04,43.9,20.0,62.68,2013,3,4,1
794,2013-03-05,48.07,9.3,79.41,2013,3,5,2
795,2013-03-06,47.58,30.2,67.0,2013,3,6,3
796,2013-03-07,29.61,0.0,53.93,2013,3,7,4
797,2013-03-08,22.59,0.0,52.39,2013,3,8,5
798,2013-03-09,12.6,0.13,37.0,2013,3,9,6
799,2013-03-10,4.4,0.0,30.0,2013,3,10,7
800,2013-03-11,5.83,0.0,30.0,2013,3,11,1
801,2013-03-12,39.04,0.0,90.0,2013,3,12,2
802,2013-03-13,7.4,0.0,29.1,2013,3,13,3
803,2013-03-14,17.85,0.0,67.14,2013,3,14,4
804,2013-03-15,46.8,7.7,90.0,2013,3,15,5
805,2013-03-16,36.86,24.0,61.74,2013,3,16,6
806,2013-03-17,37.45,22.0,52.26,2013,3,17,7
807,2013-03-18,13.83,0.0,57.0,2013,3,18,1
808,2013-03-19,54.76,36.5,70.11,2013,3,19,2
809,2013-03-20,40.2,9.87,70.11,2013,3,20,3
810,2013-03-21,37.16,23.0,53.2,2013,3,21,4
811,2013-03-22,13.69,0.0,42.1,2013,3,22,5
812,2013-03-23,37.2,19.3,69.69,2013,3,23,6
813,2013-03-24,8.54,0.0,33.98,2013,3,24,7
814,2013-03-25,9.94,0.0,30.0,2013,3,25,1
815,2013-03-26,19.22,0.0,41.77,2013,3,26,2
816,2013-03-27,15.88,0.0,35.02,2013,3,27,3
817,2013-03-28,0.13,0.0,3.0,2013,3,28,4
818,2013-03-29,0.0,0.0,0.0,2013,3,29,5
819,2013-03-30,0.31,0.0,5.01,2013,3,30,6
820,2013-03-31,1.3,0.0,15.0,2013,3,31,7
821,2013-04-01,0.0,0.0,0.0,2013,4,1,1
822,2013-04-02,3.79,0.0,26.0,2013,4,2,2
823,2013-04-03,23.88,0.0,50.0,2013,4,3,3
824,2013-04-04,19.89,0.0,46.5,2013,4,4,4
825,2013-04-05,3.21,0.0,12.0,2013,4,5,5
826,2013-04-06,1.38,0.0,12.29,2013,4,6,6
827,2013-04-07,2.32,0.0,16.56,2013,4,7,7
828,2013-04-08,2.43,0.0,10.0,2013,4,8,1
829,2013-04-09,3.57,0.0,25.0,2013,4,9,2
830,2013-04-10,3.7199999999999998,0.0,14.28,2013,4,10,3
831,2013-04-11,1.38,0.0,11.0,2013,4,11,4
832,2013-04-12,7.95,0.0,30.0,2013,4,12,5
833,2013-04-13,9.34,0.01,33.6,2013,4,13,6
834,2013-04-14,4.2,0.0,29.6,2013,4,14,7
835,2013-04-15,44.77,12.71,90.0,2013,4,15,1
836,2013-04-16,48.62,25.0,69.0,2013,4,16,2
837,2013-04-17,40.54,28.13,58.42,2013,4,17,3
838,2013-04-18,32.25,16.26,51.03,2013,4,18,4
839,2013-04-19,1.6600000000000001,0.0,7.01,2013,4,19,5
840,2013-04-20,5.78,0.0,33.17,2013,4,20,6
841,2013-04-21,12.67,1.02,30.4,2013,4,21,7
842,2013-04-22,30.86,3.0,50.0,2013,4,22,1
843,2013-04-23,39.32,15.01,49.55,2013,4,23,2
844,2013-04-24,44.1,39.1,50.13,2013,4,24,3
845,2013-04-25,46.61,39.56,50.12,2013,4,25,4
846,2013-04-26,35.77,22.1,48.01,2013,4,26,5
847,2013-04-27,11.44,3.01,30.0,2013,4,27,6
848,2013-04-28,3.51,0.0,20.0,2013,4,28,7
849,2013-04-29,21.57,0.0,39.0,2013,4,29,1
850,2013-04-30,38.45,18.0,49.58,2013,4,30,2
851,2013-05-01,43.32,30.26,67.84,2013,5,1,3
852,2013-05-02,46.47,37.69,51.64,2013,5,2,4
853,2013-05-03,44.56,25.13,52.0,2013,5,3,5
854,2013-05-04,46.93,43.52,52.15,2013,5,4,6
855,2013-05-05,45.19,32.0,69.43,2013,5,5,7
856,2013-05-06,53.22,45.55,59.1,2013,5,6,1
857,2013-05-07,44.98,38.4,52.56,2013,5,7,2
858,2013-05-08,49.39,35.51,57.89,2013,5,8,3
859,2013-05-09,50.87,46.0,56.69,2013,5,9,4
860,2013-05-10,45.48,32.0,51.2,2013,5,10,5
861,2013-05-11,45.99,35.51,51.0,2013,5,11,6
862,2013-05-12,32.89,19.99,49.01,2013,5,12,7
863,2013-05-13,45.47,19.4,53.11,2013,5,13,1
864,2013-05-14,49.02,36.05,60.98,2013,5,14,2
865,2013-05-15,36.15,31.01,43.06,2013,5,15,3
866,2013-05-16,39.34,22.0,48.02,2013,5,16,4
867,2013-05-17,40.95,20.0,49.01,2013,5,17,5
868,2013-05-18,28.71,16.7,45.61,2013,5,18,6
869,2013-05-19,39.68,28.0,72.5,2013,5,19,7
870,2013-05-20,49.26,33.02,54.0,2013,5,20,1
871,2013-05-21,50.5,44.4,57.5,2013,5,21,2
872,2013-05-22,41.31,27.0,46.29,2013,5,22,3
873,2013-05-23,41.34,26.13,50.0,2013,5,23,4
874,2013-05-24,41.22,24.99,51.1,2013,5,24,5
875,2013-05-25,40.18,30.0,49.6,2013,5,25,6
876,2013-05-26,40.98,29.0,54.77,2013,5,26,7
877,2013-05-27,46.98,30.69,57.5,2013,5,27,1
878,2013-05-28,42.87,32.02,49.5,2013,5,28,2
879,2013-05-29,38.93,23.0,51.03,2013,5,29,3
880,2013-05-30,43.59,38.4,47.0,2013,5,30,4
881,2013-05-31,41.17,31.99,46.75,2013,5,31,5
882,2013-06-01,32.72,23.33,43.93,2013,6,1,6
883,2013-06-02,18.18,1.0,46.75,2013,6,2,7
884,2013-06-03,36.64,5.0,50.3,2013,6,3,1
885,2013-06-04,46.24,29.0,54.2,2013,6,4,2
886,2013-06-05,51.1,44.11,57.25,2013,6,5,3
887,2013-06-06,49.25,44.72,53.56,2013,6,6,4
888,2013-06-07,49.08,43.93,54.1,2013,6,7,5
889,2013-06-08,45.97,38.4,53.56,2013,6,8,6
890,2013-06-09,36.47,23.99,51.1,2013,6,9,7
891,2013-06-10,44.92,24.93,53.56,2013,6,10,1
892,2013-06-11,46.34,31.4,53.01,2013,6,11,2
893,2013-06-12,50.14,42.0,53.56,2013,6,12,3
894,2013-06-13,47.55,38.4,51.35,2013,6,13,4
895,2013-06-14,45.45,34.4,50.2,2013,6,14,5
896,2013-06-15,46.67,42.32,51.38,2013,6,15,6
897,2013-06-16,40.03,23.11,53.5,2013,6,16,7
898,2013-06-17,42.22,26.0,53.5,2013,6,17,1
899,2013-06-18,46.84,42.5,52.93,2013,6,18,2
900,2013-06-19,47.69,37.0,52.69,2013,6,19,3
901,2013-06-20,49.35,41.69,55.3,2013,6,20,4
902,2013-06-21,49.56,39.12,56.5,2013,6,21,5
903,2013-06-22,47.69,44.69,50.85,2013,6,22,6
904,2013-06-23,24.56,5.0,48.3,2013,6,23,7
905,2013-06-24,24.13,0.0,40.0,2013,6,24,1
906,2013-06-25,37.29,5.0,50.93,2013,6,25,2
907,2013-06-26,37.15,9.5,50.7,2013,6,26,3
908,2013-06-27,34.33,5.0,46.75,2013,6,27,4
909,2013-06-28,39.46,19.0,49.0,2013,6,28,5
910,2013-06-29,30.78,14.0,45.2,2013,6,29,6
911,2013-06-30,28.24,4.93,51.69,2013,6,30,7
912,2013-07-01,44.82,25.13,50.4,2013,7,1,1
913,2013-07-02,49.19,40.13,52.83,2013,7,2,2
914,2013-07-03,50.31,37.4,56.8,2013,7,3,3
915,2013-07-04,48.1,36.73,55.1,2013,7,4,4
916,2013-07-05,43.42,16.77,54.1,2013,7,5,5
917,2013-07-06,43.53,28.49,51.03,2013,7,6,6
918,2013-07-07,38.59,21.77,50.1,2013,7,7,7
919,2013-07-08,45.23,11.5,55.0,2013,7,8,1
920,2013-07-09,47.88,30.0,54.3,2013,7,9,2
921,2013-07-10,50.17,28.0,56.7,2013,7,10,3
922,2013-07-11,53.73,32.49,60.1,2013,7,11,4
923,2013-07-12,61.86,50.0,68.69,2013,7,12,5
924,2013-07-13,58.52,51.03,65.0,2013,7,13,6
925,2013-07-14,53.5,45.1,66.56,2013,7,14,7
926,2013-07-15,55.36,29.8,66.52,2013,7,15,1
927,2013-07-16,56.29,43.4,64.0,2013,7,16,2
928,2013-07-17,55.74,39.01,64.35,2013,7,17,3
